qid,docno,docid,score,rank,query
1116380,3456111,3456111,0.0,204,what is a nonconformity earth science
1116380,3456115,3456115,0.0,205,what is a nonconformity earth science
1116380,3514274,3514274,0.0,206,what is a nonconformity earth science
1116380,3588232,3588232,0.0,207,what is a nonconformity earth science
1116380,3588235,3588235,0.0,208,what is a nonconformity earth science
1116380,3588236,3588236,0.0,209,what is a nonconformity earth science
1116380,98602,98602,0.0,210,what is a nonconformity earth science
1121353,8053108,8053108,2.0,0,what can you do about discrimination in the workplace in oklahoma city
1121353,8053109,8053109,2.0,1,what can you do about discrimination in the workplace in oklahoma city
1121353,8053112,8053112,2.0,2,what can you do about discrimination in the workplace in oklahoma city
1121353,5642762,5642762,1.0,3,what can you do about discrimination in the workplace in oklahoma city
1121353,5357560,5357560,1.0,4,what can you do about discrimination in the workplace in oklahoma city
1121353,5411951,5411951,1.0,5,what can you do about discrimination in the workplace in oklahoma city
1121353,5517896,5517896,1.0,6,what can you do about discrimination in the workplace in oklahoma city
1121353,5540041,5540041,1.0,7,what can you do about discrimination in the workplace in oklahoma city
1121353,5606068,5606068,1.0,8,what can you do about discrimination in the workplace in oklahoma city
1121353,5754666,5754666,1.0,9,what can you do about discrimination in the workplace in oklahoma city
1121353,5277905,5277905,1.0,10,what can you do about discrimination in the workplace in oklahoma city
1121353,5956716,5956716,1.0,11,what can you do about discrimination in the workplace in oklahoma city
1121353,6000313,6000313,1.0,12,what can you do about discrimination in the workplace in oklahoma city
1121353,6022928,6022928,1.0,13,what can you do about discrimination in the workplace in oklahoma city
1121353,6303946,6303946,1.0,14,what can you do about discrimination in the workplace in oklahoma city
1121353,6352617,6352617,1.0,15,what can you do about discrimination in the workplace in oklahoma city
1121353,6381284,6381284,1.0,16,what can you do about discrimination in the workplace in oklahoma city
1121353,6381285,6381285,1.0,17,what can you do about discrimination in the workplace in oklahoma city
1121353,5277906,5277906,1.0,18,what can you do about discrimination in the workplace in oklahoma city
1121353,1032847,1032847,1.0,19,what can you do about discrimination in the workplace in oklahoma city
1121353,6606557,6606557,1.0,20,what can you do about discrimination in the workplace in oklahoma city
1121353,5265072,5265072,1.0,21,what can you do about discrimination in the workplace in oklahoma city
1121353,5187358,5187358,1.0,22,what can you do about discrimination in the workplace in oklahoma city
1121353,4969903,4969903,1.0,23,what can you do about discrimination in the workplace in oklahoma city
1121353,4933438,4933438,1.0,24,what can you do about discrimination in the workplace in oklahoma city
1121353,4881885,4881885,1.0,25,what can you do about discrimination in the workplace in oklahoma city
1121353,4872676,4872676,1.0,26,what can you do about discrimination in the workplace in oklahoma city
1121353,4828747,4828747,1.0,27,what can you do about discrimination in the workplace in oklahoma city
1121353,4513266,4513266,1.0,28,what can you do about discrimination in the workplace in oklahoma city
1121353,4513265,4513265,1.0,29,what can you do about discrimination in the workplace in oklahoma city
1121353,4459866,4459866,1.0,30,what can you do about discrimination in the workplace in oklahoma city
1121353,4440324,4440324,1.0,31,what can you do about discrimination in the workplace in oklahoma city
1121353,4440318,4440318,1.0,32,what can you do about discrimination in the workplace in oklahoma city
1121353,4361549,4361549,1.0,33,what can you do about discrimination in the workplace in oklahoma city
1121353,4259960,4259960,1.0,34,what can you do about discrimination in the workplace in oklahoma city
1121353,6434034,6434034,1.0,35,what can you do about discrimination in the workplace in oklahoma city
1121353,6751341,6751341,1.0,36,what can you do about discrimination in the workplace in oklahoma city
1121353,6606558,6606558,1.0,37,what can you do about discrimination in the workplace in oklahoma city
1121353,3763467,3763467,1.0,38,what can you do about discrimination in the workplace in oklahoma city
1121353,907550,907550,1.0,39,what can you do about discrimination in the workplace in oklahoma city
1121353,907547,907547,1.0,40,what can you do about discrimination in the workplace in oklahoma city
1121353,858644,858644,1.0,41,what can you do about discrimination in the workplace in oklahoma city
1121353,8531112,8531112,1.0,42,what can you do about discrimination in the workplace in oklahoma city
1121353,8523256,8523256,1.0,43,what can you do about discrimination in the workplace in oklahoma city
1121353,8404173,8404173,1.0,44,what can you do about discrimination in the workplace in oklahoma city
1121353,8339023,8339023,1.0,45,what can you do about discrimination in the workplace in oklahoma city
1121353,8275387,8275387,1.0,46,what can you do about discrimination in the workplace in oklahoma city
1121353,8261242,8261242,1.0,47,what can you do about discrimination in the workplace in oklahoma city
1121353,824320,824320,1.0,48,what can you do about discrimination in the workplace in oklahoma city
1121353,8213349,8213349,1.0,49,what can you do about discrimination in the workplace in oklahoma city
1121353,8053117,8053117,1.0,50,what can you do about discrimination in the workplace in oklahoma city
1121353,8053113,8053113,1.0,51,what can you do about discrimination in the workplace in oklahoma city
1121353,8053110,8053110,1.0,52,what can you do about discrimination in the workplace in oklahoma city
1121353,7843479,7843479,1.0,53,what can you do about discrimination in the workplace in oklahoma city
1121353,770280,770280,1.0,54,what can you do about discrimination in the workplace in oklahoma city
1121353,770279,770279,1.0,55,what can you do about discrimination in the workplace in oklahoma city
1121353,7538287,7538287,1.0,56,what can you do about discrimination in the workplace in oklahoma city
1121353,7538286,7538286,1.0,57,what can you do about discrimination in the workplace in oklahoma city
1121353,7527098,7527098,1.0,58,what can you do about discrimination in the workplace in oklahoma city
1121353,7363360,7363360,1.0,59,what can you do about discrimination in the workplace in oklahoma city
1121353,7323417,7323417,1.0,60,what can you do about discrimination in the workplace in oklahoma city
1121353,7245650,7245650,1.0,61,what can you do about discrimination in the workplace in oklahoma city
1121353,7191734,7191734,1.0,62,what can you do about discrimination in the workplace in oklahoma city
1121353,710825,710825,1.0,63,what can you do about discrimination in the workplace in oklahoma city
1121353,7070396,7070396,1.0,64,what can you do about discrimination in the workplace in oklahoma city
1121353,6870701,6870701,1.0,65,what can you do about discrimination in the workplace in oklahoma city
1121353,6870700,6870700,1.0,66,what can you do about discrimination in the workplace in oklahoma city
1121353,6751346,6751346,1.0,67,what can you do about discrimination in the workplace in oklahoma city
1121353,4249415,4249415,1.0,68,what can you do about discrimination in the workplace in oklahoma city
1121353,5387479,5387479,1.0,69,what can you do about discrimination in the workplace in oklahoma city
1121353,1976011,1976011,1.0,70,what can you do about discrimination in the workplace in oklahoma city
1121353,3405327,3405327,1.0,71,what can you do about discrimination in the workplace in oklahoma city
1121353,3393177,3393177,1.0,72,what can you do about discrimination in the workplace in oklahoma city
1121353,1467169,1467169,1.0,73,what can you do about discrimination in the workplace in oklahoma city
1121353,1692766,1692766,1.0,74,what can you do about discrimination in the workplace in oklahoma city
1121353,2984491,2984491,1.0,75,what can you do about discrimination in the workplace in oklahoma city
1121353,286759,286759,1.0,76,what can you do about discrimination in the workplace in oklahoma city
1121353,1727594,1727594,1.0,77,what can you do about discrimination in the workplace in oklahoma city
1121353,2592540,2592540,1.0,78,what can you do about discrimination in the workplace in oklahoma city
1121353,2403262,2403262,1.0,79,what can you do about discrimination in the workplace in oklahoma city
1121353,2213820,2213820,1.0,80,what can you do about discrimination in the workplace in oklahoma city
1121353,1763439,1763439,1.0,81,what can you do about discrimination in the workplace in oklahoma city
1121353,1773261,1773261,1.0,82,what can you do about discrimination in the workplace in oklahoma city
1121353,2014565,2014565,1.0,83,what can you do about discrimination in the workplace in oklahoma city
1121353,3641804,3641804,1.0,84,what can you do about discrimination in the workplace in oklahoma city
1121353,1791221,1791221,1.0,85,what can you do about discrimination in the workplace in oklahoma city
1121353,1854967,1854967,1.0,86,what can you do about discrimination in the workplace in oklahoma city
1121353,1854970,1854970,1.0,87,what can you do about discrimination in the workplace in oklahoma city
1121353,195111,195111,1.0,88,what can you do about discrimination in the workplace in oklahoma city
1121353,1292498,1292498,1.0,89,what can you do about discrimination in the workplace in oklahoma city
1121353,195106,195106,1.0,90,what can you do about discrimination in the workplace in oklahoma city
1121353,3405776,3405776,1.0,91,what can you do about discrimination in the workplace in oklahoma city
1121353,1122644,1122644,1.0,92,what can you do about discrimination in the workplace in oklahoma city
1121353,3541848,3541848,1.0,93,what can you do about discrimination in the workplace in oklahoma city
1121353,3541854,3541854,1.0,94,what can you do about discrimination in the workplace in oklahoma city
1121353,1194373,1194373,1.0,95,what can you do about discrimination in the workplace in oklahoma city
1121353,1287148,1287148,1.0,96,what can you do about discrimination in the workplace in oklahoma city
1121353,937046,937046,0.0,97,what can you do about discrimination in the workplace in oklahoma city
1121353,7323420,7323420,0.0,98,what can you do about discrimination in the workplace in oklahoma city
1121353,7544621,7544621,0.0,99,what can you do about discrimination in the workplace in oklahoma city
1121353,1171583,1171583,0.0,100,what can you do about discrimination in the workplace in oklahoma city
1121353,1742091,1742091,0.0,101,what can you do about discrimination in the workplace in oklahoma city
1121353,1742093,1742093,0.0,102,what can you do about discrimination in the workplace in oklahoma city
1121353,1742096,1742096,0.0,103,what can you do about discrimination in the workplace in oklahoma city
1121353,7484665,7484665,0.0,104,what can you do about discrimination in the workplace in oklahoma city
1121353,7395831,7395831,0.0,105,what can you do about discrimination in the workplace in oklahoma city
1121353,964229,964229,0.0,106,what can you do about discrimination in the workplace in oklahoma city
1121353,964227,964227,0.0,107,what can you do about discrimination in the workplace in oklahoma city
1121353,8728943,8728943,0.0,108,what can you do about discrimination in the workplace in oklahoma city
1121353,8823274,8823274,0.0,109,what can you do about discrimination in the workplace in oklahoma city
1121353,1058786,1058786,0.0,110,what can you do about discrimination in the workplace in oklahoma city
1121353,7250334,7250334,0.0,111,what can you do about discrimination in the workplace in oklahoma city
1121353,7592500,7592500,0.0,112,what can you do about discrimination in the workplace in oklahoma city
1121353,890913,890913,0.0,113,what can you do about discrimination in the workplace in oklahoma city
1121353,1776379,1776379,0.0,114,what can you do about discrimination in the workplace in oklahoma city
1121353,7235893,7235893,0.0,115,what can you do about discrimination in the workplace in oklahoma city
1121353,7231420,7231420,0.0,116,what can you do about discrimination in the workplace in oklahoma city
1121353,7223621,7223621,0.0,117,what can you do about discrimination in the workplace in oklahoma city
1121353,1776384,1776384,0.0,118,what can you do about discrimination in the workplace in oklahoma city
1121353,7139511,7139511,0.0,119,what can you do about discrimination in the workplace in oklahoma city
1121353,1112282,1112282,0.0,120,what can you do about discrimination in the workplace in oklahoma city
1121353,1776385,1776385,0.0,121,what can you do about discrimination in the workplace in oklahoma city
1121353,7563761,7563761,0.0,122,what can you do about discrimination in the workplace in oklahoma city
1121353,7594140,7594140,0.0,123,what can you do about discrimination in the workplace in oklahoma city
1121353,7594137,7594137,0.0,124,what can you do about discrimination in the workplace in oklahoma city
1121353,1602189,1602189,0.0,125,what can you do about discrimination in the workplace in oklahoma city
1121353,8323730,8323730,0.0,126,what can you do about discrimination in the workplace in oklahoma city
1121353,8261751,8261751,0.0,127,what can you do about discrimination in the workplace in oklahoma city
1121353,1323513,1323513,0.0,128,what can you do about discrimination in the workplace in oklahoma city
1121353,1366299,1366299,0.0,129,what can you do about discrimination in the workplace in oklahoma city
1121353,1366302,1366302,0.0,130,what can you do about discrimination in the workplace in oklahoma city
1121353,8206291,8206291,0.0,131,what can you do about discrimination in the workplace in oklahoma city
1121353,8204691,8204691,0.0,132,what can you do about discrimination in the workplace in oklahoma city
1121353,8204552,8204552,0.0,133,what can you do about discrimination in the workplace in oklahoma city
1121353,8190423,8190423,0.0,134,what can you do about discrimination in the workplace in oklahoma city
1121353,8358683,8358683,0.0,135,what can you do about discrimination in the workplace in oklahoma city
1121353,1480308,1480308,0.0,136,what can you do about discrimination in the workplace in oklahoma city
1121353,1502954,1502954,0.0,137,what can you do about discrimination in the workplace in oklahoma city
1121353,1698243,1698243,0.0,138,what can you do about discrimination in the workplace in oklahoma city
1121353,8323729,8323729,0.0,139,what can you do about discrimination in the workplace in oklahoma city
1121353,8521074,8521074,0.0,140,what can you do about discrimination in the workplace in oklahoma city
1121353,8038755,8038755,0.0,141,what can you do about discrimination in the workplace in oklahoma city
1121353,6774481,6774481,0.0,142,what can you do about discrimination in the workplace in oklahoma city
1121353,7971387,7971387,0.0,143,what can you do about discrimination in the workplace in oklahoma city
1121353,7908499,7908499,0.0,144,what can you do about discrimination in the workplace in oklahoma city
1121353,7898308,7898308,0.0,145,what can you do about discrimination in the workplace in oklahoma city
1121353,1698246,1698246,0.0,146,what can you do about discrimination in the workplace in oklahoma city
1121353,777706,777706,0.0,147,what can you do about discrimination in the workplace in oklahoma city
1121353,7708323,7708323,0.0,148,what can you do about discrimination in the workplace in oklahoma city
1121353,1188941,1188941,0.0,149,what can you do about discrimination in the workplace in oklahoma city
1121353,1738146,1738146,0.0,150,what can you do about discrimination in the workplace in oklahoma city
1121353,759489,759489,0.0,151,what can you do about discrimination in the workplace in oklahoma city
1121353,8017580,8017580,0.0,152,what can you do about discrimination in the workplace in oklahoma city
1121353,3645697,3645697,0.0,153,what can you do about discrimination in the workplace in oklahoma city
1121353,6774477,6774477,0.0,154,what can you do about discrimination in the workplace in oklahoma city
1121353,3230857,3230857,0.0,155,what can you do about discrimination in the workplace in oklahoma city
1121353,4545820,4545820,0.0,156,what can you do about discrimination in the workplace in oklahoma city
1121353,3404563,3404563,0.0,157,what can you do about discrimination in the workplace in oklahoma city
1121353,3376276,3376276,0.0,158,what can you do about discrimination in the workplace in oklahoma city
1121353,4902801,4902801,0.0,159,what can you do about discrimination in the workplace in oklahoma city
1121353,3340409,3340409,0.0,160,what can you do about discrimination in the workplace in oklahoma city
1121353,4956185,4956185,0.0,161,what can you do about discrimination in the workplace in oklahoma city
1121353,5023070,5023070,0.0,162,what can you do about discrimination in the workplace in oklahoma city
1121353,5384963,5384963,0.0,163,what can you do about discrimination in the workplace in oklahoma city
1121353,5118962,5118962,0.0,164,what can you do about discrimination in the workplace in oklahoma city
1121353,3071120,3071120,0.0,165,what can you do about discrimination in the workplace in oklahoma city
1121353,523094,523094,0.0,166,what can you do about discrimination in the workplace in oklahoma city
1121353,299758,299758,0.0,167,what can you do about discrimination in the workplace in oklahoma city
1121353,5265078,5265078,0.0,168,what can you do about discrimination in the workplace in oklahoma city
1121353,299755,299755,0.0,169,what can you do about discrimination in the workplace in oklahoma city
1121353,4526140,4526140,0.0,170,what can you do about discrimination in the workplace in oklahoma city
1121353,4470060,4470060,0.0,171,what can you do about discrimination in the workplace in oklahoma city
1121353,3481686,3481686,0.0,172,what can you do about discrimination in the workplace in oklahoma city
1121353,4453234,4453234,0.0,173,what can you do about discrimination in the workplace in oklahoma city
1121353,4453227,4453227,0.0,174,what can you do about discrimination in the workplace in oklahoma city
1121353,3495151,3495151,0.0,175,what can you do about discrimination in the workplace in oklahoma city
1121353,4394104,4394104,0.0,176,what can you do about discrimination in the workplace in oklahoma city
1121353,4394100,4394100,0.0,177,what can you do about discrimination in the workplace in oklahoma city
1121353,358371,358371,0.0,178,what can you do about discrimination in the workplace in oklahoma city
1121353,3592175,3592175,0.0,179,what can you do about discrimination in the workplace in oklahoma city
1121353,4169016,4169016,0.0,180,what can you do about discrimination in the workplace in oklahoma city
1121353,412430,412430,0.0,181,what can you do about discrimination in the workplace in oklahoma city
1121353,4032914,4032914,0.0,182,what can you do about discrimination in the workplace in oklahoma city
1121353,4032913,4032913,0.0,183,what can you do about discrimination in the workplace in oklahoma city
1121353,3970959,3970959,0.0,184,what can you do about discrimination in the workplace in oklahoma city
1121353,3917737,3917737,0.0,185,what can you do about discrimination in the workplace in oklahoma city
1121353,3869040,3869040,0.0,186,what can you do about discrimination in the workplace in oklahoma city
1121353,2984495,2984495,0.0,187,what can you do about discrimination in the workplace in oklahoma city
1121353,1058782,1058782,0.0,188,what can you do about discrimination in the workplace in oklahoma city
1121353,6669289,6669289,0.0,189,what can you do about discrimination in the workplace in oklahoma city
1121353,6456656,6456656,0.0,190,what can you do about discrimination in the workplace in oklahoma city
1121353,5973971,5973971,0.0,191,what can you do about discrimination in the workplace in oklahoma city
1121353,623604,623604,0.0,192,what can you do about discrimination in the workplace in oklahoma city
1121353,2213818,2213818,0.0,193,what can you do about discrimination in the workplace in oklahoma city
1121353,2163152,2163152,0.0,194,what can you do about discrimination in the workplace in oklahoma city
1121353,2126675,2126675,0.0,195,what can you do about discrimination in the workplace in oklahoma city
1121353,2003399,2003399,0.0,196,what can you do about discrimination in the workplace in oklahoma city
1121353,6458584,6458584,0.0,197,what can you do about discrimination in the workplace in oklahoma city
1121353,2922051,2922051,0.0,198,what can you do about discrimination in the workplace in oklahoma city
1121353,6458592,6458592,0.0,199,what can you do about discrimination in the workplace in oklahoma city
1121353,6550003,6550003,0.0,200,what can you do about discrimination in the workplace in oklahoma city
1121353,1977972,1977972,0.0,201,what can you do about discrimination in the workplace in oklahoma city
1121353,6609807,6609807,0.0,202,what can you do about discrimination in the workplace in oklahoma city
1121353,6635908,6635908,0.0,203,what can you do about discrimination in the workplace in oklahoma city
1121353,6640904,6640904,0.0,204,what can you do about discrimination in the workplace in oklahoma city
1121353,2526832,2526832,0.0,205,what can you do about discrimination in the workplace in oklahoma city
1121353,5807783,5807783,0.0,206,what can you do about discrimination in the workplace in oklahoma city
1121353,5796090,5796090,0.0,207,what can you do about discrimination in the workplace in oklahoma city
1121353,578614,578614,0.0,208,what can you do about discrimination in the workplace in oklahoma city
1121353,5740338,5740338,0.0,209,what can you do about discrimination in the workplace in oklahoma city
1121353,5740217,5740217,0.0,210,what can you do about discrimination in the workplace in oklahoma city
1121353,5649218,5649218,0.0,211,what can you do about discrimination in the workplace in oklahoma city
1121353,2822285,2822285,0.0,212,what can you do about discrimination in the workplace in oklahoma city
1121353,5633052,5633052,0.0,213,what can you do about discrimination in the workplace in oklahoma city
1121353,5614483,5614483,0.0,214,what can you do about discrimination in the workplace in oklahoma city
1121353,5609375,5609375,0.0,215,what can you do about discrimination in the workplace in oklahoma city
1121353,2846270,2846270,0.0,216,what can you do about discrimination in the workplace in oklahoma city
1121353,5572765,5572765,0.0,217,what can you do about discrimination in the workplace in oklahoma city
1121353,5570340,5570340,0.0,218,what can you do about discrimination in the workplace in oklahoma city
1121353,2863942,2863942,0.0,219,what can you do about discrimination in the workplace in oklahoma city
1121353,5526010,5526010,0.0,220,what can you do about discrimination in the workplace in oklahoma city
1121353,5412517,5412517,0.0,221,what can you do about discrimination in the workplace in oklahoma city
1121353,964232,964232,0.0,222,what can you do about discrimination in the workplace in oklahoma city
1122767,4824677,4824677,3.0,0,what amino produces carnitine
1122767,458261,458261,3.0,1,what amino produces carnitine
1122767,2358778,2358778,3.0,2,what amino produces carnitine
1122767,2859907,2859907,3.0,3,what amino produces carnitine
1122767,4102083,4102083,3.0,4,what amino produces carnitine
1122767,4364715,4364715,3.0,5,what amino produces carnitine
1122767,4461306,4461306,3.0,6,what amino produces carnitine
1122767,4461311,4461311,3.0,7,what amino produces carnitine
1122767,4550504,4550504,3.0,8,what amino produces carnitine
1122767,7863109,7863109,3.0,9,what amino produces carnitine
1122767,4784605,4784605,3.0,10,what amino produces carnitine
1122767,2019367,2019367,3.0,11,what amino produces carnitine
1122767,4824679,4824679,3.0,12,what amino produces carnitine
1122767,5285491,5285491,3.0,13,what amino produces carnitine
1122767,5796709,5796709,3.0,14,what amino produces carnitine
1122767,6049010,6049010,3.0,15,what amino produces carnitine
1122767,6179210,6179210,3.0,16,what amino produces carnitine
1122767,6179213,6179213,3.0,17,what amino produces carnitine
1122767,668427,668427,3.0,18,what amino produces carnitine
1122767,6727509,6727509,3.0,19,what amino produces carnitine
1122767,2019371,2019371,3.0,20,what amino produces carnitine
1122767,4161416,4161416,3.0,21,what amino produces carnitine
1122767,884946,884946,3.0,22,what amino produces carnitine
1122767,1901639,1901639,3.0,23,what amino produces carnitine
1122767,884952,884952,3.0,24,what amino produces carnitine
1122767,8385762,8385762,3.0,25,what amino produces carnitine
1122767,3407781,3407781,2.0,26,what amino produces carnitine
1122767,3559293,3559293,2.0,27,what amino produces carnitine
1122767,5877500,5877500,2.0,28,what amino produces carnitine
1122767,8039583,8039583,2.0,29,what amino produces carnitine
1122767,8039582,8039582,2.0,30,what amino produces carnitine
1122767,6179209,6179209,2.0,31,what amino produces carnitine
1122767,7544609,7544609,2.0,32,what amino produces carnitine
1122767,1176273,1176273,2.0,33,what amino produces carnitine
1122767,468959,468959,2.0,34,what amino produces carnitine
1122767,6851717,6851717,2.0,35,what amino produces carnitine
1122767,5877496,5877496,2.0,36,what amino produces carnitine
1122767,1253475,1253475,1.0,37,what amino produces carnitine
1122767,1253474,1253474,1.0,38,what amino produces carnitine
1122767,585509,585509,1.0,39,what amino produces carnitine
1122767,1368156,1368156,1.0,40,what amino produces carnitine
1122767,4919643,4919643,1.0,41,what amino produces carnitine
1122767,466849,466849,1.0,42,what amino produces carnitine
1122767,4972396,4972396,1.0,43,what amino produces carnitine
1122767,585508,585508,1.0,44,what amino produces carnitine
1122767,5604729,5604729,1.0,45,what amino produces carnitine
1122767,585618,585618,1.0,46,what amino produces carnitine
1122767,7525356,7525356,1.0,47,what amino produces carnitine
1122767,4824681,4824681,1.0,48,what amino produces carnitine
1122767,8718034,8718034,1.0,49,what amino produces carnitine
1122767,7727590,7727590,1.0,50,what amino produces carnitine
1122767,5468404,5468404,1.0,51,what amino produces carnitine
1122767,5468401,5468401,1.0,52,what amino produces carnitine
1122767,5468407,5468407,1.0,53,what amino produces carnitine
1122767,1968737,1968737,1.0,54,what amino produces carnitine
1122767,5877495,5877495,1.0,55,what amino produces carnitine
1122767,6232839,6232839,1.0,56,what amino produces carnitine
1122767,6851718,6851718,1.0,57,what amino produces carnitine
1122767,6851716,6851716,1.0,58,what amino produces carnitine
1122767,6849069,6849069,1.0,59,what amino produces carnitine
1122767,6844136,6844136,1.0,60,what amino produces carnitine
1122767,6760591,6760591,1.0,61,what amino produces carnitine
1122767,6739572,6739572,1.0,62,what amino produces carnitine
1122767,6727505,6727505,1.0,63,what amino produces carnitine
1122767,6727502,6727502,1.0,64,what amino produces carnitine
1122767,6727500,6727500,1.0,65,what amino produces carnitine
1122767,6477425,6477425,1.0,66,what amino produces carnitine
1122767,7145529,7145529,1.0,67,what amino produces carnitine
1122767,5877499,5877499,1.0,68,what amino produces carnitine
1122767,6179214,6179214,1.0,69,what amino produces carnitine
1122767,1231532,1231532,1.0,70,what amino produces carnitine
1122767,6179207,6179207,1.0,71,what amino produces carnitine
1122767,6063626,6063626,1.0,72,what amino produces carnitine
1122767,6063622,6063622,1.0,73,what amino produces carnitine
1122767,7378733,7378733,1.0,74,what amino produces carnitine
1122767,1238934,1238934,1.0,75,what amino produces carnitine
1122767,6043811,6043811,1.0,76,what amino produces carnitine
1122767,75236,75236,1.0,77,what amino produces carnitine
1122767,1429180,1429180,1.0,78,what amino produces carnitine
1122767,4550505,4550505,1.0,79,what amino produces carnitine
1122767,7900654,7900654,1.0,80,what amino produces carnitine
1122767,4550503,4550503,1.0,81,what amino produces carnitine
1122767,2869517,2869517,1.0,82,what amino produces carnitine
1122767,3407780,3407780,1.0,83,what amino produces carnitine
1122767,3368028,3368028,1.0,84,what amino produces carnitine
1122767,8061227,8061227,1.0,85,what amino produces carnitine
1122767,3192617,3192617,1.0,86,what amino produces carnitine
1122767,8061231,8061231,1.0,87,what amino produces carnitine
1122767,2912048,2912048,1.0,88,what amino produces carnitine
1122767,2873460,2873460,1.0,89,what amino produces carnitine
1122767,2873459,2873459,1.0,90,what amino produces carnitine
1122767,8061233,8061233,1.0,91,what amino produces carnitine
1122767,8061234,8061234,1.0,92,what amino produces carnitine
1122767,3537520,3537520,1.0,93,what amino produces carnitine
1122767,2859904,2859904,1.0,94,what amino produces carnitine
1122767,2859903,2859903,1.0,95,what amino produces carnitine
1122767,2859901,2859901,1.0,96,what amino produces carnitine
1122767,2859900,2859900,1.0,97,what amino produces carnitine
1122767,2642213,2642213,1.0,98,what amino produces carnitine
1122767,2597575,2597575,1.0,99,what amino produces carnitine
1122767,1703863,1703863,1.0,100,what amino produces carnitine
1122767,2291735,2291735,1.0,101,what amino produces carnitine
1122767,8239643,8239643,1.0,102,what amino produces carnitine
1122767,8039590,8039590,1.0,103,what amino produces carnitine
1122767,6851720,6851720,1.0,104,what amino produces carnitine
1122767,8039588,8039588,1.0,105,what amino produces carnitine
1122767,4055798,4055798,1.0,106,what amino produces carnitine
1122767,4461313,4461313,1.0,107,what amino produces carnitine
1122767,4461310,4461310,1.0,108,what amino produces carnitine
1122767,4461309,4461309,1.0,109,what amino produces carnitine
1122767,8326513,8326513,1.0,110,what amino produces carnitine
1122767,7970636,7970636,1.0,111,what amino produces carnitine
1122767,4259801,4259801,1.0,112,what amino produces carnitine
1122767,7102820,7102820,1.0,113,what amino produces carnitine
1122767,4160569,4160569,1.0,114,what amino produces carnitine
1122767,1489273,1489273,1.0,115,what amino produces carnitine
1122767,4161419,4161419,1.0,116,what amino produces carnitine
1122767,4039159,4039159,1.0,117,what amino produces carnitine
1122767,3945670,3945670,1.0,118,what amino produces carnitine
1122767,4039158,4039158,1.0,119,what amino produces carnitine
1122767,3559288,3559288,1.0,120,what amino produces carnitine
1122767,3945678,3945678,1.0,121,what amino produces carnitine
1122767,3945676,3945676,1.0,122,what amino produces carnitine
1122767,8272620,8272620,0.0,123,what amino produces carnitine
1122767,8718033,8718033,0.0,124,what amino produces carnitine
1122767,793453,793453,0.0,125,what amino produces carnitine
1122767,8146817,8146817,0.0,126,what amino produces carnitine
1122767,8605440,8605440,0.0,127,what amino produces carnitine
1122767,7525260,7525260,0.0,128,what amino produces carnitine
1122767,8326509,8326509,0.0,129,what amino produces carnitine
1122767,7204534,7204534,0.0,130,what amino produces carnitine
1122767,909991,909991,0.0,131,what amino produces carnitine
1122767,8124830,8124830,0.0,132,what amino produces carnitine
1122767,8326510,8326510,0.0,133,what amino produces carnitine
1122767,8039589,8039589,0.0,134,what amino produces carnitine
1122767,8061228,8061228,0.0,135,what amino produces carnitine
1122767,8061226,8061226,0.0,136,what amino produces carnitine
1122767,105695,105695,0.0,137,what amino produces carnitine
1122767,6183809,6183809,0.0,138,what amino produces carnitine
1122767,1575377,1575377,0.0,139,what amino produces carnitine
1122767,2869520,2869520,0.0,140,what amino produces carnitine
1122767,2859908,2859908,0.0,141,what amino produces carnitine
1122767,2859905,2859905,0.0,142,what amino produces carnitine
1122767,2594067,2594067,0.0,143,what amino produces carnitine
1122767,2113726,2113726,0.0,144,what amino produces carnitine
1122767,2060277,2060277,0.0,145,what amino produces carnitine
1122767,1951801,1951801,0.0,146,what amino produces carnitine
1122767,1489271,1489271,0.0,147,what amino produces carnitine
1122767,6133438,6133438,0.0,148,what amino produces carnitine
1122767,1489267,1489267,0.0,149,what amino produces carnitine
1122767,1462625,1462625,0.0,150,what amino produces carnitine
1122767,1370608,1370608,0.0,151,what amino produces carnitine
1122767,1355616,1355616,0.0,152,what amino produces carnitine
1122767,1282541,1282541,0.0,153,what amino produces carnitine
1122767,1231533,1231533,0.0,154,what amino produces carnitine
1122767,1182022,1182022,0.0,155,what amino produces carnitine
1122767,2984641,2984641,0.0,156,what amino produces carnitine
1122767,3024703,3024703,0.0,157,what amino produces carnitine
1122767,3320220,3320220,0.0,158,what amino produces carnitine
1122767,3407779,3407779,0.0,159,what amino produces carnitine
1122767,6062055,6062055,0.0,160,what amino produces carnitine
1122767,6028027,6028027,0.0,161,what amino produces carnitine
1122767,5796713,5796713,0.0,162,what amino produces carnitine
1122767,5468409,5468409,0.0,163,what amino produces carnitine
1122767,5289680,5289680,0.0,164,what amino produces carnitine
1122767,1176270,1176270,0.0,165,what amino produces carnitine
1122767,4559500,4559500,0.0,166,what amino produces carnitine
1122767,4550501,4550501,0.0,167,what amino produces carnitine
1122767,4503672,4503672,0.0,168,what amino produces carnitine
1122767,4267676,4267676,0.0,169,what amino produces carnitine
1122767,3774765,3774765,0.0,170,what amino produces carnitine
1122767,3601979,3601979,0.0,171,what amino produces carnitine
1122767,3556877,3556877,0.0,172,what amino produces carnitine
1122767,3467790,3467790,0.0,173,what amino produces carnitine
1122767,3467786,3467786,0.0,174,what amino produces carnitine
1122767,916144,916144,0.0,175,what amino produces carnitine
