qid,docno,docid,score,rank,query
1071750,8017969,8017969,3.0,48,why is pete rose banned from hall of fame
1071750,8017968,8017968,3.0,49,why is pete rose banned from hall of fame
1071750,7949122,7949122,3.0,50,why is pete rose banned from hall of fame
1071750,7918212,7918212,3.0,51,why is pete rose banned from hall of fame
1071750,7898040,7898040,3.0,52,why is pete rose banned from hall of fame
1071750,7873057,7873057,3.0,53,why is pete rose banned from hall of fame
1071750,7857513,7857513,3.0,54,why is pete rose banned from hall of fame
1071750,7847766,7847766,3.0,55,why is pete rose banned from hall of fame
1071750,7676455,7676455,3.0,56,why is pete rose banned from hall of fame
1071750,7676247,7676247,3.0,57,why is pete rose banned from hall of fame
1071750,7600658,7600658,3.0,58,why is pete rose banned from hall of fame
1071750,7430062,7430062,3.0,59,why is pete rose banned from hall of fame
1071750,7153659,7153659,3.0,60,why is pete rose banned from hall of fame
1071750,7052524,7052524,3.0,61,why is pete rose banned from hall of fame
1071750,7003287,7003287,3.0,62,why is pete rose banned from hall of fame
1071750,6983633,6983633,3.0,63,why is pete rose banned from hall of fame
1071750,6924042,6924042,3.0,64,why is pete rose banned from hall of fame
1071750,4561191,4561191,3.0,65,why is pete rose banned from hall of fame
1071750,4866894,4866894,3.0,66,why is pete rose banned from hall of fame
1071750,4431988,4431988,3.0,67,why is pete rose banned from hall of fame
1071750,2723690,2723690,3.0,68,why is pete rose banned from hall of fame
1071750,3687599,3687599,3.0,69,why is pete rose banned from hall of fame
1071750,3477868,3477868,3.0,70,why is pete rose banned from hall of fame
1071750,3423544,3423544,3.0,71,why is pete rose banned from hall of fame
1071750,331170,331170,3.0,72,why is pete rose banned from hall of fame
1071750,3137929,3137929,3.0,73,why is pete rose banned from hall of fame
1071750,4360128,4360128,3.0,74,why is pete rose banned from hall of fame
1071750,3086976,3086976,3.0,75,why is pete rose banned from hall of fame
1071750,3016483,3016483,3.0,76,why is pete rose banned from hall of fame
1071750,3016482,3016482,3.0,77,why is pete rose banned from hall of fame
1071750,3016476,3016476,3.0,78,why is pete rose banned from hall of fame
1071750,3016475,3016475,3.0,79,why is pete rose banned from hall of fame
1071750,2946347,2946347,3.0,80,why is pete rose banned from hall of fame
1071750,2804510,2804510,3.0,81,why is pete rose banned from hall of fame
1071750,2719267,2719267,3.0,82,why is pete rose banned from hall of fame
1071750,3719925,3719925,3.0,83,why is pete rose banned from hall of fame
1071750,2718885,2718885,3.0,84,why is pete rose banned from hall of fame
1071750,27185,27185,3.0,85,why is pete rose banned from hall of fame
1071750,2562017,2562017,3.0,86,why is pete rose banned from hall of fame
1071750,2538734,2538734,3.0,87,why is pete rose banned from hall of fame
1071750,2255049,2255049,3.0,88,why is pete rose banned from hall of fame
1071750,2255044,2255044,3.0,89,why is pete rose banned from hall of fame
1071750,2102879,2102879,3.0,90,why is pete rose banned from hall of fame
1071750,2032730,2032730,3.0,91,why is pete rose banned from hall of fame
1071750,1844783,1844783,3.0,92,why is pete rose banned from hall of fame
1071750,1758586,1758586,3.0,93,why is pete rose banned from hall of fame
1071750,1653786,1653786,3.0,94,why is pete rose banned from hall of fame
1071750,1606379,1606379,3.0,95,why is pete rose banned from hall of fame
1071750,1340424,1340424,3.0,96,why is pete rose banned from hall of fame
1071750,3719923,3719923,3.0,97,why is pete rose banned from hall of fame
1071750,3086979,3086979,3.0,98,why is pete rose banned from hall of fame
1071750,4094989,4094989,3.0,99,why is pete rose banned from hall of fame
1071750,4094990,4094990,3.0,100,why is pete rose banned from hall of fame
1071750,395000,395000,3.0,101,why is pete rose banned from hall of fame
1071750,4003138,4003138,3.0,102,why is pete rose banned from hall of fame
1071750,4003833,4003833,3.0,103,why is pete rose banned from hall of fame
1071750,4094984,4094984,3.0,104,why is pete rose banned from hall of fame
1071750,4094987,4094987,3.0,105,why is pete rose banned from hall of fame
1071750,4094988,4094988,3.0,106,why is pete rose banned from hall of fame
1071750,4094991,4094991,3.0,107,why is pete rose banned from hall of fame
1071750,3928921,3928921,3.0,108,why is pete rose banned from hall of fame
1071750,4133638,4133638,3.0,109,why is pete rose banned from hall of fame
1071750,4133644,4133644,3.0,110,why is pete rose banned from hall of fame
1071750,4233210,4233210,3.0,111,why is pete rose banned from hall of fame
1071750,4360119,4360119,3.0,112,why is pete rose banned from hall of fame
1071750,4360123,4360123,3.0,113,why is pete rose banned from hall of fame
1071750,4360127,4360127,3.0,114,why is pete rose banned from hall of fame
1071750,3932661,3932661,3.0,115,why is pete rose banned from hall of fame
1071750,8804345,8804345,3.0,116,why is pete rose banned from hall of fame
1071750,3719930,3719930,3.0,117,why is pete rose banned from hall of fame
1071750,3719929,3719929,3.0,118,why is pete rose banned from hall of fame
1071750,3898495,3898495,3.0,119,why is pete rose banned from hall of fame
1071750,7778577,7778577,2.0,120,why is pete rose banned from hall of fame
1071750,6508494,6508494,2.0,121,why is pete rose banned from hall of fame
1071750,6508498,6508498,2.0,122,why is pete rose banned from hall of fame
1071750,8378388,8378388,2.0,123,why is pete rose banned from hall of fame
1071750,8378389,8378389,2.0,124,why is pete rose banned from hall of fame
1071750,8698267,8698267,2.0,125,why is pete rose banned from hall of fame
1071750,8698269,8698269,2.0,126,why is pete rose banned from hall of fame
1071750,3016479,3016479,2.0,127,why is pete rose banned from hall of fame
1071750,8698270,8698270,2.0,128,why is pete rose banned from hall of fame
1071750,8698271,8698271,2.0,129,why is pete rose banned from hall of fame
1071750,8698272,8698272,2.0,130,why is pete rose banned from hall of fame
1071750,8698273,8698273,2.0,131,why is pete rose banned from hall of fame
1071750,8698274,8698274,2.0,132,why is pete rose banned from hall of fame
1071750,8698276,8698276,2.0,133,why is pete rose banned from hall of fame
1071750,6508493,6508493,2.0,134,why is pete rose banned from hall of fame
1071750,8378386,8378386,2.0,135,why is pete rose banned from hall of fame
1071750,8378385,8378385,2.0,136,why is pete rose banned from hall of fame
1071750,3928914,3928914,2.0,137,why is pete rose banned from hall of fame
1071750,3928916,3928916,2.0,138,why is pete rose banned from hall of fame
1071750,8378382,8378382,2.0,139,why is pete rose banned from hall of fame
1071750,3016481,3016481,2.0,140,why is pete rose banned from hall of fame
1071750,3016474,3016474,2.0,141,why is pete rose banned from hall of fame
1071750,3928919,3928919,2.0,142,why is pete rose banned from hall of fame
1071750,3928918,3928918,2.0,143,why is pete rose banned from hall of fame
1071750,3928913,3928913,2.0,144,why is pete rose banned from hall of fame
1071750,6508491,6508491,2.0,145,why is pete rose banned from hall of fame
1071750,3928917,3928917,2.0,146,why is pete rose banned from hall of fame
1071750,3928915,3928915,2.0,147,why is pete rose banned from hall of fame
1071750,4717401,4717401,1.0,148,why is pete rose banned from hall of fame
1071750,8378383,8378383,1.0,149,why is pete rose banned from hall of fame
1071750,8378391,8378391,1.0,150,why is pete rose banned from hall of fame
1071750,8378390,8378390,1.0,151,why is pete rose banned from hall of fame
1071750,4794978,4794978,1.0,152,why is pete rose banned from hall of fame
1071750,3719926,3719926,1.0,153,why is pete rose banned from hall of fame
1071750,3575934,3575934,0.0,154,why is pete rose banned from hall of fame
1071750,8698275,8698275,0.0,155,why is pete rose banned from hall of fame
1105792,1002518,1002518,3.0,0,define geon
1105792,6010402,6010402,3.0,1,define geon
1105792,5098774,5098774,3.0,2,define geon
1105792,5237562,5237562,3.0,3,define geon
1105792,526568,526568,3.0,4,define geon
1105792,5269848,5269848,3.0,5,define geon
1105792,5495682,5495682,3.0,6,define geon
1105792,5752321,5752321,3.0,7,define geon
1105792,5928422,5928422,3.0,8,define geon
1105792,6045514,6045514,3.0,9,define geon
1105792,6520285,6520285,3.0,10,define geon
1105792,606709,606709,3.0,11,define geon
1105792,6140898,6140898,3.0,12,define geon
1105792,6187088,6187088,3.0,13,define geon
1105792,6385488,6385488,3.0,14,define geon
1105792,6412648,6412648,3.0,15,define geon
1105792,6432081,6432081,3.0,16,define geon
1105792,6459095,6459095,3.0,17,define geon
1105792,4982923,4982923,3.0,18,define geon
1105792,4910105,4910105,3.0,19,define geon
1105792,4876285,4876285,3.0,20,define geon
1105792,479601,479601,3.0,21,define geon
1105792,3494621,3494621,3.0,22,define geon
1105792,3672136,3672136,3.0,23,define geon
1105792,1003587,1003587,3.0,24,define geon
1105792,3913524,3913524,3.0,25,define geon
1105792,3956682,3956682,3.0,26,define geon
1105792,398760,398760,3.0,27,define geon
1105792,4087075,4087075,3.0,28,define geon
1105792,4194866,4194866,3.0,29,define geon
1105792,4438910,4438910,3.0,30,define geon
1105792,4544992,4544992,3.0,31,define geon
1105792,4545233,4545233,3.0,32,define geon
1105792,4574420,4574420,3.0,33,define geon
1105792,4640527,4640527,3.0,34,define geon
1105792,4752395,4752395,3.0,35,define geon
1105792,4769651,4769651,3.0,36,define geon
1105792,6474495,6474495,3.0,37,define geon
1105792,6650998,6650998,3.0,38,define geon
1105792,3362034,3362034,3.0,39,define geon
1105792,8264635,8264635,3.0,40,define geon
1105792,7781179,7781179,3.0,41,define geon
1105792,7984051,7984051,3.0,42,define geon
1105792,8044085,8044085,3.0,43,define geon
1105792,8058698,8058698,3.0,44,define geon
1105792,8097691,8097691,3.0,45,define geon
1105792,8201610,8201610,3.0,46,define geon
1105792,8201618,8201618,3.0,47,define geon
1105792,8294965,8294965,3.0,48,define geon
1105792,6659085,6659085,3.0,49,define geon
1105792,8478635,8478635,3.0,50,define geon
1105792,8628616,8628616,3.0,51,define geon
1105792,8680045,8680045,3.0,52,define geon
1105792,8740004,8740004,3.0,53,define geon
1105792,8740601,8740601,3.0,54,define geon
1105792,8810117,8810117,3.0,55,define geon
1105792,947942,947942,3.0,56,define geon
1105792,7745835,7745835,3.0,57,define geon
1105792,771760,771760,3.0,58,define geon
1105792,766205,766205,3.0,59,define geon
1105792,7628460,7628460,3.0,60,define geon
1105792,6699523,6699523,3.0,61,define geon
1105792,6716114,6716114,3.0,62,define geon
1105792,6876090,6876090,3.0,63,define geon
1105792,6964459,6964459,3.0,64,define geon
1105792,6977017,6977017,3.0,65,define geon
1105792,7042852,7042852,3.0,66,define geon
1105792,7102716,7102716,3.0,67,define geon
1105792,7110405,7110405,3.0,68,define geon
1105792,7145029,7145029,3.0,69,define geon
1105792,7170194,7170194,3.0,70,define geon
1105792,7182781,7182781,3.0,71,define geon
1105792,718760,718760,3.0,72,define geon
1105792,7379803,7379803,3.0,73,define geon
1105792,7390430,7390430,3.0,74,define geon
1105792,7589362,7589362,3.0,75,define geon
1105792,3421717,3421717,3.0,76,define geon
1105792,3751650,3751650,3.0,77,define geon
1105792,3341720,3341720,3.0,78,define geon
1105792,1128713,1128713,3.0,79,define geon
1105792,1093019,1093019,3.0,80,define geon
1105792,1096918,1096918,3.0,81,define geon
1105792,109993,109993,3.0,82,define geon
1105792,1101228,1101228,3.0,83,define geon
1105792,1104132,1104132,3.0,84,define geon
1105792,1124678,1124678,3.0,85,define geon
1105792,1124679,1124679,3.0,86,define geon
1105792,1128717,1128717,3.0,87,define geon
1105792,1081900,1081900,3.0,88,define geon
1105792,1138296,1138296,3.0,89,define geon
1105792,1154556,1154556,3.0,90,define geon
1105792,1160147,1160147,3.0,91,define geon
1105792,1161847,1161847,3.0,92,define geon
1105792,2886673,2886673,3.0,93,define geon
1105792,1193877,1193877,3.0,94,define geon
1105792,1193879,1193879,3.0,95,define geon
1105792,1093018,1093018,3.0,96,define geon
1105792,1075868,1075868,3.0,97,define geon
1105792,1242552,1242552,3.0,98,define geon
1105792,1037914,1037914,3.0,99,define geon
1105792,1011376,1011376,3.0,100,define geon
1105792,1014972,1014972,3.0,101,define geon
1105792,101685,101685,3.0,102,define geon
1105792,1020894,1020894,3.0,103,define geon
1105792,1029353,1029353,3.0,104,define geon
1105792,1030788,1030788,3.0,105,define geon
1105792,1031737,1031737,3.0,106,define geon
1105792,1038276,1038276,3.0,107,define geon
1105792,107552,107552,3.0,108,define geon
1105792,1040695,1040695,3.0,109,define geon
1105792,1042908,1042908,3.0,110,define geon
1105792,104354,104354,3.0,111,define geon
1105792,105319,105319,3.0,112,define geon
1105792,1055447,1055447,3.0,113,define geon
1105792,1058499,1058499,3.0,114,define geon
1105792,1063350,1063350,3.0,115,define geon
1105792,1211106,1211106,3.0,116,define geon
1105792,1162996,1162996,3.0,117,define geon
1105792,1280954,1280954,3.0,118,define geon
1105792,2492455,2492455,3.0,119,define geon
1105792,1991965,1991965,3.0,120,define geon
1105792,2025640,2025640,3.0,121,define geon
1105792,1313890,1313890,3.0,122,define geon
1105792,2139337,2139337,3.0,123,define geon
1105792,217322,217322,3.0,124,define geon
1105792,2294057,2294057,3.0,125,define geon
1105792,2344062,2344062,3.0,126,define geon
1105792,2539432,2539432,3.0,127,define geon
1105792,1969286,1969286,3.0,128,define geon
1105792,2669218,2669218,3.0,129,define geon
1105792,2683483,2683483,3.0,130,define geon
1105792,2683486,2683486,3.0,131,define geon
1105792,2686878,2686878,3.0,132,define geon
1105792,2686879,2686879,3.0,133,define geon
1105792,2750107,2750107,3.0,134,define geon
1105792,2838747,2838747,3.0,135,define geon
1105792,1990355,1990355,3.0,136,define geon
1105792,2041222,2041222,3.0,137,define geon
1105792,1966229,1966229,3.0,138,define geon
1105792,1814571,1814571,3.0,139,define geon
1105792,1320649,1320649,3.0,140,define geon
1105792,1331331,1331331,3.0,141,define geon
1105792,1335682,1335682,3.0,142,define geon
1105792,1381791,1381791,3.0,143,define geon
1105792,1429972,1429972,3.0,144,define geon
1105792,1455281,1455281,3.0,145,define geon
1105792,1474808,1474808,3.0,146,define geon
1105792,1484551,1484551,3.0,147,define geon
1105792,996676,996676,3.0,148,define geon
1105792,1527700,1527700,3.0,149,define geon
1105792,1732221,1732221,3.0,150,define geon
1105792,1659234,1659234,3.0,151,define geon
1105792,1525795,1525795,3.0,152,define geon
1105792,1550304,1550304,3.0,153,define geon
1105792,1529850,1529850,3.0,154,define geon
1105792,8201615,8201615,2.0,155,define geon
1105792,342876,342876,2.0,156,define geon
1105792,8201617,8201617,2.0,157,define geon
1105792,8201619,8201619,2.0,158,define geon
1105792,5665835,5665835,2.0,159,define geon
1105792,8699816,8699816,1.0,160,define geon
1105792,8201613,8201613,1.0,161,define geon
1105792,8201614,8201614,1.0,162,define geon
1105792,8201611,8201611,1.0,163,define geon
1105792,7102720,7102720,1.0,164,define geon
1105792,8201612,8201612,1.0,165,define geon
1105792,8201616,8201616,1.0,166,define geon
1106979,4555243,4555243,3.0,0,define pareto chart in statistics
1106979,4179593,4179593,3.0,1,define pareto chart in statistics
1106979,6756471,6756471,3.0,2,define pareto chart in statistics
1106979,6756476,6756476,3.0,3,define pareto chart in statistics
1106979,4085115,4085115,3.0,4,define pareto chart in statistics
1106979,407956,407956,3.0,5,define pareto chart in statistics
1106979,4029024,4029024,3.0,6,define pareto chart in statistics
1106979,4007987,4007987,3.0,7,define pareto chart in statistics
1106979,3996787,3996787,3.0,8,define pareto chart in statistics
1106979,3996782,3996782,3.0,9,define pareto chart in statistics
1106979,3940365,3940365,3.0,10,define pareto chart in statistics
1106979,391274,391274,3.0,11,define pareto chart in statistics
1106979,390718,390718,3.0,12,define pareto chart in statistics
1106979,3890355,3890355,3.0,13,define pareto chart in statistics
1106979,373515,373515,3.0,14,define pareto chart in statistics
1106979,3619288,3619288,3.0,15,define pareto chart in statistics
1106979,357177,357177,3.0,16,define pareto chart in statistics
1106979,7105192,7105192,3.0,17,define pareto chart in statistics
1106979,7105196,7105196,3.0,18,define pareto chart in statistics
1106979,7130204,7130204,3.0,19,define pareto chart in statistics
1106979,7202944,7202944,3.0,20,define pareto chart in statistics
1106979,330176,330176,3.0,21,define pareto chart in statistics
1106979,6221488,6221488,3.0,22,define pareto chart in statistics
1106979,6739455,6739455,3.0,23,define pareto chart in statistics
1106979,4275776,4275776,3.0,24,define pareto chart in statistics
1106979,7549281,7549281,3.0,25,define pareto chart in statistics
1106979,1089144,1089144,3.0,26,define pareto chart in statistics
1106979,6221485,6221485,3.0,27,define pareto chart in statistics
1106979,6054896,6054896,3.0,28,define pareto chart in statistics
1106979,5879620,5879620,3.0,29,define pareto chart in statistics
1106979,5701785,5701785,3.0,30,define pareto chart in statistics
1106979,563077,563077,3.0,31,define pareto chart in statistics
1106979,5427878,5427878,3.0,32,define pareto chart in statistics
1106979,6221491,6221491,3.0,33,define pareto chart in statistics
1106979,5383176,5383176,3.0,34,define pareto chart in statistics
1106979,5284094,5284094,3.0,35,define pareto chart in statistics
1106979,5149864,5149864,3.0,36,define pareto chart in statistics
1106979,5138971,5138971,3.0,37,define pareto chart in statistics
1106979,5072652,5072652,3.0,38,define pareto chart in statistics
1106979,4938559,4938559,3.0,39,define pareto chart in statistics
1106979,6221492,6221492,3.0,40,define pareto chart in statistics
1106979,6221494,6221494,3.0,41,define pareto chart in statistics
1106979,4814489,4814489,3.0,42,define pareto chart in statistics
1106979,6488084,6488084,3.0,43,define pareto chart in statistics
1106979,663445,663445,3.0,44,define pareto chart in statistics
1106979,4665996,4665996,3.0,45,define pareto chart in statistics
1106979,466084,466084,3.0,46,define pareto chart in statistics
1106979,6665412,6665412,3.0,47,define pareto chart in statistics
1106979,3290647,3290647,3.0,48,define pareto chart in statistics
1106979,6221489,6221489,3.0,49,define pareto chart in statistics
1106979,7557632,7557632,3.0,50,define pareto chart in statistics
1106979,8439516,8439516,3.0,51,define pareto chart in statistics
1106979,8196694,8196694,3.0,52,define pareto chart in statistics
1106979,2545592,2545592,3.0,53,define pareto chart in statistics
1106979,8318174,8318174,3.0,54,define pareto chart in statistics
1106979,7674415,7674415,3.0,55,define pareto chart in statistics
1106979,2452475,2452475,3.0,56,define pareto chart in statistics
1106979,2420227,2420227,3.0,57,define pareto chart in statistics
1106979,2419096,2419096,3.0,58,define pareto chart in statistics
1106979,8371060,8371060,3.0,59,define pareto chart in statistics
1106979,1547931,1547931,3.0,60,define pareto chart in statistics
1106979,881905,881905,3.0,61,define pareto chart in statistics
1106979,8585465,8585465,3.0,62,define pareto chart in statistics
1106979,8629063,8629063,3.0,63,define pareto chart in statistics
1106979,880951,880951,3.0,64,define pareto chart in statistics
1106979,2139039,2139039,3.0,65,define pareto chart in statistics
1106979,2112598,2112598,3.0,66,define pareto chart in statistics
1106979,210625,210625,3.0,67,define pareto chart in statistics
1106979,1937958,1937958,3.0,68,define pareto chart in statistics
1106979,1683285,1683285,3.0,69,define pareto chart in statistics
1106979,2591570,2591570,3.0,70,define pareto chart in statistics
1106979,2617864,2617864,3.0,71,define pareto chart in statistics
1106979,2686890,2686890,3.0,72,define pareto chart in statistics
1106979,2686891,2686891,3.0,73,define pareto chart in statistics
1106979,1140656,1140656,3.0,74,define pareto chart in statistics
1106979,7674423,7674423,3.0,75,define pareto chart in statistics
1106979,7864649,7864649,3.0,76,define pareto chart in statistics
1106979,8828084,8828084,3.0,77,define pareto chart in statistics
1106979,7920802,7920802,3.0,78,define pareto chart in statistics
1106979,1308643,1308643,3.0,79,define pareto chart in statistics
1106979,1308650,1308650,3.0,80,define pareto chart in statistics
1106979,1351017,1351017,3.0,81,define pareto chart in statistics
1106979,7997405,7997405,3.0,82,define pareto chart in statistics
1106979,8177317,8177317,3.0,83,define pareto chart in statistics
1106979,8190132,8190132,3.0,84,define pareto chart in statistics
1106979,28728,28728,3.0,85,define pareto chart in statistics
1106979,2819574,2819574,3.0,86,define pareto chart in statistics
1106979,8190135,8190135,3.0,87,define pareto chart in statistics
1106979,1477987,1477987,3.0,88,define pareto chart in statistics
1106979,2736006,2736006,3.0,89,define pareto chart in statistics
1106979,1676439,1676439,3.0,90,define pareto chart in statistics
1106979,6221490,6221490,2.0,91,define pareto chart in statistics
1106979,6670167,6670167,2.0,92,define pareto chart in statistics
1106979,8496904,8496904,2.0,93,define pareto chart in statistics
1106979,8190136,8190136,2.0,94,define pareto chart in statistics
1106979,799360,799360,2.0,95,define pareto chart in statistics
1106979,7920803,7920803,2.0,96,define pareto chart in statistics
1106979,6756977,6756977,2.0,97,define pareto chart in statistics
1106979,7920797,7920797,2.0,98,define pareto chart in statistics
1106979,7920795,7920795,2.0,99,define pareto chart in statistics
1106979,7295948,7295948,2.0,100,define pareto chart in statistics
1106979,7329311,7329311,2.0,101,define pareto chart in statistics
1106979,947605,947605,2.0,102,define pareto chart in statistics
1106979,6221487,6221487,2.0,103,define pareto chart in statistics
1106979,2789921,2789921,2.0,104,define pareto chart in statistics
1106979,2884228,2884228,2.0,105,define pareto chart in statistics
1106979,2884227,2884227,2.0,106,define pareto chart in statistics
1106979,2884226,2884226,2.0,107,define pareto chart in statistics
1106979,2884224,2884224,2.0,108,define pareto chart in statistics
1106979,2884223,2884223,2.0,109,define pareto chart in statistics
1106979,2884222,2884222,2.0,110,define pareto chart in statistics
1106979,2884221,2884221,2.0,111,define pareto chart in statistics
1106979,2884220,2884220,2.0,112,define pareto chart in statistics
1106979,2789920,2789920,2.0,113,define pareto chart in statistics
1106979,3095113,3095113,2.0,114,define pareto chart in statistics
1106979,2591534,2591534,2.0,115,define pareto chart in statistics
1106979,2496608,2496608,2.0,116,define pareto chart in statistics
1106979,2375317,2375317,2.0,117,define pareto chart in statistics
1106979,2375316,2375316,2.0,118,define pareto chart in statistics
1106979,2375313,2375313,2.0,119,define pareto chart in statistics
1106979,2375311,2375311,2.0,120,define pareto chart in statistics
1106979,1589841,1589841,2.0,121,define pareto chart in statistics
1106979,1207096,1207096,2.0,122,define pareto chart in statistics
1106979,2985391,2985391,2.0,123,define pareto chart in statistics
1106979,2884225,2884225,2.0,124,define pareto chart in statistics
1106979,4085368,4085368,2.0,125,define pareto chart in statistics
1106979,4885502,4885502,2.0,126,define pareto chart in statistics
1106979,4219185,4219185,2.0,127,define pareto chart in statistics
1106979,4085367,4085367,2.0,128,define pareto chart in statistics
1106979,4585827,4585827,2.0,129,define pareto chart in statistics
1106979,4741934,4741934,2.0,130,define pareto chart in statistics
1106979,4779469,4779469,2.0,131,define pareto chart in statistics
1106979,4085365,4085365,2.0,132,define pareto chart in statistics
1106979,348055,348055,2.0,133,define pareto chart in statistics
1106979,490077,490077,2.0,134,define pareto chart in statistics
1106979,3417281,3417281,2.0,135,define pareto chart in statistics
1106979,3363286,3363286,2.0,136,define pareto chart in statistics
1106979,5390489,5390489,2.0,137,define pareto chart in statistics
1106979,6189807,6189807,2.0,138,define pareto chart in statistics
1106979,8190138,8190138,1.0,139,define pareto chart in statistics
1106979,2375312,2375312,1.0,140,define pareto chart in statistics
1106979,2306620,2306620,1.0,141,define pareto chart in statistics
1106979,8190139,8190139,1.0,142,define pareto chart in statistics
1106979,3290646,3290646,1.0,143,define pareto chart in statistics
1106979,8190137,8190137,1.0,144,define pareto chart in statistics
1106979,7674419,7674419,1.0,145,define pareto chart in statistics
1106979,8190134,8190134,1.0,146,define pareto chart in statistics
1106979,8190133,8190133,1.0,147,define pareto chart in statistics
1106979,2884219,2884219,1.0,148,define pareto chart in statistics
1106979,348057,348057,1.0,149,define pareto chart in statistics
1106979,799359,799359,1.0,150,define pareto chart in statistics
1106979,348054,348054,1.0,151,define pareto chart in statistics
1106979,6221486,6221486,1.0,152,define pareto chart in statistics
1106979,3290651,3290651,1.0,153,define pareto chart in statistics
1106979,1039252,1039252,1.0,154,define pareto chart in statistics
1106979,8190140,8190140,0.0,155,define pareto chart in statistics
1106979,3290649,3290649,0.0,156,define pareto chart in statistics
1108651,100680,100680,3.0,0,what the best way to get clothes white
1108651,5330513,5330513,3.0,1,what the best way to get clothes white
1108651,5523716,5523716,3.0,2,what the best way to get clothes white
1108651,5584366,5584366,3.0,3,what the best way to get clothes white
1108651,5588185,5588185,3.0,4,what the best way to get clothes white
1108651,5676309,5676309,3.0,5,what the best way to get clothes white
1108651,5743261,5743261,3.0,6,what the best way to get clothes white
1108651,5773970,5773970,3.0,7,what the best way to get clothes white
1108651,5776692,5776692,3.0,8,what the best way to get clothes white
1108651,5777988,5777988,3.0,9,what the best way to get clothes white
1108651,5777992,5777992,3.0,10,what the best way to get clothes white
1108651,5777996,5777996,3.0,11,what the best way to get clothes white
1108651,578154,578154,3.0,12,what the best way to get clothes white
1108651,5815015,5815015,3.0,13,what the best way to get clothes white
1108651,5815656,5815656,3.0,14,what the best way to get clothes white
1108651,5842537,5842537,3.0,15,what the best way to get clothes white
1108651,5846459,5846459,3.0,16,what the best way to get clothes white
1108651,5846467,5846467,3.0,17,what the best way to get clothes white
1108651,5877136,5877136,3.0,18,what the best way to get clothes white
1108651,5880914,5880914,3.0,19,what the best way to get clothes white
1108651,5889562,5889562,3.0,20,what the best way to get clothes white
1108651,5950077,5950077,3.0,21,what the best way to get clothes white
1108651,5981126,5981126,3.0,22,what the best way to get clothes white
1108651,6025580,6025580,3.0,23,what the best way to get clothes white
1108651,6044254,6044254,3.0,24,what the best way to get clothes white
1108651,6048406,6048406,3.0,25,what the best way to get clothes white
1108651,6048408,6048408,3.0,26,what the best way to get clothes white
1108651,6100582,6100582,3.0,27,what the best way to get clothes white
1108651,6153045,6153045,3.0,28,what the best way to get clothes white
1108651,6173144,6173144,3.0,29,what the best way to get clothes white
1108651,6208964,6208964,3.0,30,what the best way to get clothes white
1108651,5431541,5431541,3.0,31,what the best way to get clothes white
1108651,5313355,5313355,3.0,32,what the best way to get clothes white
1108651,3967138,3967138,3.0,33,what the best way to get clothes white
1108651,5177417,5177417,3.0,34,what the best way to get clothes white
1108651,4137282,4137282,3.0,35,what the best way to get clothes white
1108651,4138632,4138632,3.0,36,what the best way to get clothes white
1108651,4197533,4197533,3.0,37,what the best way to get clothes white
1108651,4295492,4295492,3.0,38,what the best way to get clothes white
1108651,4321035,4321035,3.0,39,what the best way to get clothes white
1108651,4351151,4351151,3.0,40,what the best way to get clothes white
1108651,4360785,4360785,3.0,41,what the best way to get clothes white
1108651,4446127,4446127,3.0,42,what the best way to get clothes white
1108651,4453955,4453955,3.0,43,what the best way to get clothes white
1108651,4453964,4453964,3.0,44,what the best way to get clothes white
1108651,4538227,4538227,3.0,45,what the best way to get clothes white
1108651,4551375,4551375,3.0,46,what the best way to get clothes white
1108651,4589668,4589668,3.0,47,what the best way to get clothes white
1108651,460417,460417,3.0,48,what the best way to get clothes white
1108651,4617850,4617850,3.0,49,what the best way to get clothes white
1108651,4672804,4672804,3.0,50,what the best way to get clothes white
1108651,4676830,4676830,3.0,51,what the best way to get clothes white
1108651,4715152,4715152,3.0,52,what the best way to get clothes white
1108651,4715153,4715153,3.0,53,what the best way to get clothes white
1108651,4747636,4747636,3.0,54,what the best way to get clothes white
1108651,4768103,4768103,3.0,55,what the best way to get clothes white
1108651,4881286,4881286,3.0,56,what the best way to get clothes white
1108651,488271,488271,3.0,57,what the best way to get clothes white
1108651,4947218,4947218,3.0,58,what the best way to get clothes white
1108651,496573,496573,3.0,59,what the best way to get clothes white
1108651,4970729,4970729,3.0,60,what the best way to get clothes white
1108651,1058035,1058035,3.0,61,what the best way to get clothes white
1108651,5093247,5093247,3.0,62,what the best way to get clothes white
1108651,510067,510067,3.0,63,what the best way to get clothes white
1108651,6239931,6239931,3.0,64,what the best way to get clothes white
1108651,6348741,6348741,3.0,65,what the best way to get clothes white
1108651,6407188,6407188,3.0,66,what the best way to get clothes white
1108651,6410059,6410059,3.0,67,what the best way to get clothes white
1108651,7559061,7559061,3.0,68,what the best way to get clothes white
1108651,7563462,7563462,3.0,69,what the best way to get clothes white
1108651,7573592,7573592,3.0,70,what the best way to get clothes white
1108651,7581044,7581044,3.0,71,what the best way to get clothes white
1108651,7643957,7643957,3.0,72,what the best way to get clothes white
1108651,7917977,7917977,3.0,73,what the best way to get clothes white
1108651,8138203,8138203,3.0,74,what the best way to get clothes white
1108651,8150299,8150299,3.0,75,what the best way to get clothes white
1108651,8152378,8152378,3.0,76,what the best way to get clothes white
1108651,8155400,8155400,3.0,77,what the best way to get clothes white
