qid,docno,docid,score,rank,query
168216,6223985,6223985,0.0,527,does legionella pneumophila cause pneumonia
168216,6223984,6223984,0.0,528,does legionella pneumophila cause pneumonia
168216,6219120,6219120,0.0,529,does legionella pneumophila cause pneumonia
168216,6201930,6201930,0.0,530,does legionella pneumophila cause pneumonia
168216,6199602,6199602,0.0,531,does legionella pneumophila cause pneumonia
168216,6182732,6182732,0.0,532,does legionella pneumophila cause pneumonia
168216,6169326,6169326,0.0,533,does legionella pneumophila cause pneumonia
168216,5024312,5024312,0.0,534,does legionella pneumophila cause pneumonia
168216,4959804,4959804,0.0,535,does legionella pneumophila cause pneumonia
168216,385918,385918,0.0,536,does legionella pneumophila cause pneumonia
168216,4215272,4215272,0.0,537,does legionella pneumophila cause pneumonia
168216,4461560,4461560,0.0,538,does legionella pneumophila cause pneumonia
168216,4324486,4324486,0.0,539,does legionella pneumophila cause pneumonia
168216,4317150,4317150,0.0,540,does legionella pneumophila cause pneumonia
168216,4301959,4301959,0.0,541,does legionella pneumophila cause pneumonia
168216,4255405,4255405,0.0,542,does legionella pneumophila cause pneumonia
168216,4245224,4245224,0.0,543,does legionella pneumophila cause pneumonia
168216,4245223,4245223,0.0,544,does legionella pneumophila cause pneumonia
168216,4245222,4245222,0.0,545,does legionella pneumophila cause pneumonia
168216,4245221,4245221,0.0,546,does legionella pneumophila cause pneumonia
168216,4191393,4191393,0.0,547,does legionella pneumophila cause pneumonia
168216,4956407,4956407,0.0,548,does legionella pneumophila cause pneumonia
168216,4191392,4191392,0.0,549,does legionella pneumophila cause pneumonia
168216,4191390,4191390,0.0,550,does legionella pneumophila cause pneumonia
168216,4179862,4179862,0.0,551,does legionella pneumophila cause pneumonia
168216,4152489,4152489,0.0,552,does legionella pneumophila cause pneumonia
168216,4090174,4090174,0.0,553,does legionella pneumophila cause pneumonia
168216,4073425,4073425,0.0,554,does legionella pneumophila cause pneumonia
168216,3974534,3974534,0.0,555,does legionella pneumophila cause pneumonia
168216,3906528,3906528,0.0,556,does legionella pneumophila cause pneumonia
168216,385921,385921,0.0,557,does legionella pneumophila cause pneumonia
168216,4461561,4461561,0.0,558,does legionella pneumophila cause pneumonia
168216,4461562,4461562,0.0,559,does legionella pneumophila cause pneumonia
168216,4481323,4481323,0.0,560,does legionella pneumophila cause pneumonia
168216,4481326,4481326,0.0,561,does legionella pneumophila cause pneumonia
168216,4935823,4935823,0.0,562,does legionella pneumophila cause pneumonia
168216,492722,492722,0.0,563,does legionella pneumophila cause pneumonia
168216,4886488,4886488,0.0,564,does legionella pneumophila cause pneumonia
168216,4875144,4875144,0.0,565,does legionella pneumophila cause pneumonia
168216,4741407,4741407,0.0,566,does legionella pneumophila cause pneumonia
168216,4721488,4721488,0.0,567,does legionella pneumophila cause pneumonia
168216,4713641,4713641,0.0,568,does legionella pneumophila cause pneumonia
168216,4713640,4713640,0.0,569,does legionella pneumophila cause pneumonia
168216,4713638,4713638,0.0,570,does legionella pneumophila cause pneumonia
168216,4624904,4624904,0.0,571,does legionella pneumophila cause pneumonia
168216,4599514,4599514,0.0,572,does legionella pneumophila cause pneumonia
168216,4498420,4498420,0.0,573,does legionella pneumophila cause pneumonia
168216,4493884,4493884,0.0,574,does legionella pneumophila cause pneumonia
168216,4493883,4493883,0.0,575,does legionella pneumophila cause pneumonia
168216,4493879,4493879,0.0,576,does legionella pneumophila cause pneumonia
168216,4493878,4493878,0.0,577,does legionella pneumophila cause pneumonia
168216,4493877,4493877,0.0,578,does legionella pneumophila cause pneumonia
168216,4493876,4493876,0.0,579,does legionella pneumophila cause pneumonia
168216,4481331,4481331,0.0,580,does legionella pneumophila cause pneumonia
168216,997006,997006,0.0,581,does legionella pneumophila cause pneumonia
1133167,1824480,1824480,3.0,0,how is the weather in jamaica
1133167,190804,190804,3.0,1,how is the weather in jamaica
1133167,4550244,4550244,3.0,2,how is the weather in jamaica
1133167,6112590,6112590,3.0,3,how is the weather in jamaica
1133167,434125,434125,3.0,4,how is the weather in jamaica
1133167,4973626,4973626,3.0,5,how is the weather in jamaica
1133167,1824479,1824479,3.0,6,how is the weather in jamaica
1133167,4550240,4550240,3.0,7,how is the weather in jamaica
1133167,6112587,6112587,3.0,8,how is the weather in jamaica
1133167,6112586,6112586,3.0,9,how is the weather in jamaica
1133167,4498474,4498474,3.0,10,how is the weather in jamaica
1133167,8033645,8033645,2.0,11,how is the weather in jamaica
1133167,3821515,3821515,2.0,12,how is the weather in jamaica
1133167,3944277,3944277,2.0,13,how is the weather in jamaica
1133167,8033647,8033647,2.0,14,how is the weather in jamaica
1133167,8033648,8033648,2.0,15,how is the weather in jamaica
1133167,3821516,3821516,2.0,16,how is the weather in jamaica
1133167,8033644,8033644,2.0,17,how is the weather in jamaica
1133167,3944276,3944276,2.0,18,how is the weather in jamaica
1133167,3560313,3560313,2.0,19,how is the weather in jamaica
1133167,6999438,6999438,2.0,20,how is the weather in jamaica
1133167,3953807,3953807,2.0,21,how is the weather in jamaica
1133167,3953805,3953805,2.0,22,how is the weather in jamaica
1133167,3421906,3421906,2.0,23,how is the weather in jamaica
1133167,8003301,8003301,2.0,24,how is the weather in jamaica
1133167,5943911,5943911,2.0,25,how is the weather in jamaica
1133167,5943905,5943905,2.0,26,how is the weather in jamaica
1133167,5787117,5787117,2.0,27,how is the weather in jamaica
1133167,5674623,5674623,2.0,28,how is the weather in jamaica
1133167,5674622,5674622,2.0,29,how is the weather in jamaica
1133167,7217702,7217702,2.0,30,how is the weather in jamaica
1133167,4192699,4192699,2.0,31,how is the weather in jamaica
1133167,4194241,4194241,2.0,32,how is the weather in jamaica
1133167,563738,563738,2.0,33,how is the weather in jamaica
1133167,8033650,8033650,2.0,34,how is the weather in jamaica
1133167,3421900,3421900,2.0,35,how is the weather in jamaica
1133167,3421903,3421903,2.0,36,how is the weather in jamaica
1133167,3421902,3421902,2.0,37,how is the weather in jamaica
1133167,4922619,4922619,2.0,38,how is the weather in jamaica
1133167,3023124,3023124,2.0,39,how is the weather in jamaica
1133167,3023125,3023125,2.0,40,how is the weather in jamaica
1133167,3074597,3074597,2.0,41,how is the weather in jamaica
1133167,3074598,3074598,2.0,42,how is the weather in jamaica
1133167,3074599,3074599,2.0,43,how is the weather in jamaica
1133167,3141661,3141661,2.0,44,how is the weather in jamaica
1133167,8160225,8160225,2.0,45,how is the weather in jamaica
1133167,3253592,3253592,2.0,46,how is the weather in jamaica
1133167,3253596,3253596,2.0,47,how is the weather in jamaica
1133167,3253597,3253597,2.0,48,how is the weather in jamaica
1133167,8160224,8160224,2.0,49,how is the weather in jamaica
1133167,6103291,6103291,2.0,50,how is the weather in jamaica
1133167,3355083,3355083,2.0,51,how is the weather in jamaica
1133167,3391433,3391433,2.0,52,how is the weather in jamaica
1133167,3391436,3391436,2.0,53,how is the weather in jamaica
1133167,3391439,3391439,2.0,54,how is the weather in jamaica
1133167,6103289,6103289,2.0,55,how is the weather in jamaica
1133167,3421897,3421897,2.0,56,how is the weather in jamaica
1133167,3421898,3421898,2.0,57,how is the weather in jamaica
1133167,3421899,3421899,2.0,58,how is the weather in jamaica
1133167,7793416,7793416,2.0,59,how is the weather in jamaica
1133167,3421901,3421901,2.0,60,how is the weather in jamaica
1133167,7217705,7217705,2.0,61,how is the weather in jamaica
1133167,4294930,4294930,2.0,62,how is the weather in jamaica
1133167,4226022,4226022,2.0,63,how is the weather in jamaica
1133167,7762244,7762244,2.0,64,how is the weather in jamaica
1133167,4498477,4498477,2.0,65,how is the weather in jamaica
1133167,4498478,4498478,2.0,66,how is the weather in jamaica
1133167,4498479,4498479,2.0,67,how is the weather in jamaica
1133167,7486594,7486594,2.0,68,how is the weather in jamaica
1133167,4514785,4514785,2.0,69,how is the weather in jamaica
1133167,7776428,7776428,2.0,70,how is the weather in jamaica
1133167,4550241,4550241,2.0,71,how is the weather in jamaica
1133167,4550243,4550243,2.0,72,how is the weather in jamaica
1133167,4557439,4557439,2.0,73,how is the weather in jamaica
1133167,4557441,4557441,2.0,74,how is the weather in jamaica
1133167,7762245,7762245,2.0,75,how is the weather in jamaica
1133167,7486597,7486597,2.0,76,how is the weather in jamaica
1133167,7793414,7793414,2.0,77,how is the weather in jamaica
1133167,7486599,7486599,2.0,78,how is the weather in jamaica
1133167,7762241,7762241,2.0,79,how is the weather in jamaica
1133167,7762240,7762240,2.0,80,how is the weather in jamaica
1133167,4712273,4712273,2.0,81,how is the weather in jamaica
1133167,7486600,7486600,2.0,82,how is the weather in jamaica
1133167,4712275,4712275,2.0,83,how is the weather in jamaica
1133167,4712277,4712277,2.0,84,how is the weather in jamaica
1133167,4712279,4712279,2.0,85,how is the weather in jamaica
1133167,4926197,4926197,2.0,86,how is the weather in jamaica
1133167,4922620,4922620,2.0,87,how is the weather in jamaica
1133167,7486602,7486602,2.0,88,how is the weather in jamaica
1133167,4498476,4498476,2.0,89,how is the weather in jamaica
1133167,4498475,4498475,2.0,90,how is the weather in jamaica
1133167,4498473,4498473,2.0,91,how is the weather in jamaica
1133167,4494104,4494104,2.0,92,how is the weather in jamaica
1133167,7793411,7793411,2.0,93,how is the weather in jamaica
1133167,4294928,4294928,2.0,94,how is the weather in jamaica
1133167,3023119,3023119,2.0,95,how is the weather in jamaica
1133167,434119,434119,2.0,96,how is the weather in jamaica
1133167,434120,434120,2.0,97,how is the weather in jamaica
1133167,434121,434121,2.0,98,how is the weather in jamaica
1133167,434123,434123,2.0,99,how is the weather in jamaica
1133167,434124,434124,2.0,100,how is the weather in jamaica
1133167,7793409,7793409,2.0,101,how is the weather in jamaica
1133167,7218012,7218012,2.0,102,how is the weather in jamaica
1133167,7218013,7218013,2.0,103,how is the weather in jamaica
1133167,4443370,4443370,2.0,104,how is the weather in jamaica
1133167,4443371,4443371,2.0,105,how is the weather in jamaica
1133167,4443372,4443372,2.0,106,how is the weather in jamaica
1133167,7218015,7218015,2.0,107,how is the weather in jamaica
1133167,7218016,7218016,2.0,108,how is the weather in jamaica
1133167,7793408,7793408,2.0,109,how is the weather in jamaica
1133167,7218018,7218018,2.0,110,how is the weather in jamaica
1133167,7218019,7218019,2.0,111,how is the weather in jamaica
1133167,4494097,4494097,2.0,112,how is the weather in jamaica
1133167,7218021,7218021,2.0,113,how is the weather in jamaica
1133167,4494101,4494101,2.0,114,how is the weather in jamaica
1133167,5077348,5077348,2.0,115,how is the weather in jamaica
1133167,3023120,3023120,2.0,116,how is the weather in jamaica
1133167,3023123,3023123,2.0,117,how is the weather in jamaica
1133167,6112584,6112584,2.0,118,how is the weather in jamaica
1133167,8415747,8415747,2.0,119,how is the weather in jamaica
1133167,6299574,6299574,2.0,120,how is the weather in jamaica
1133167,18346,18346,2.0,121,how is the weather in jamaica
1133167,18351,18351,2.0,122,how is the weather in jamaica
1133167,18352,18352,2.0,123,how is the weather in jamaica
1133167,8484846,8484846,2.0,124,how is the weather in jamaica
1133167,1883272,1883272,2.0,125,how is the weather in jamaica
1133167,1883273,1883273,2.0,126,how is the weather in jamaica
1133167,1883276,1883276,2.0,127,how is the weather in jamaica
1133167,6299572,6299572,2.0,128,how is the weather in jamaica
1133167,6257038,6257038,2.0,129,how is the weather in jamaica
1133167,1883280,1883280,2.0,130,how is the weather in jamaica
1133167,1883281,1883281,2.0,131,how is the weather in jamaica
1133167,6257034,6257034,2.0,132,how is the weather in jamaica
1133167,190802,190802,2.0,133,how is the weather in jamaica
1133167,190803,190803,2.0,134,how is the weather in jamaica
1133167,190805,190805,2.0,135,how is the weather in jamaica
1133167,190806,190806,2.0,136,how is the weather in jamaica
1133167,190808,190808,2.0,137,how is the weather in jamaica
1133167,190809,190809,2.0,138,how is the weather in jamaica
1133167,190810,190810,2.0,139,how is the weather in jamaica
1133167,190811,190811,2.0,140,how is the weather in jamaica
1133167,8160241,8160241,2.0,141,how is the weather in jamaica
1133167,2010280,2010280,2.0,142,how is the weather in jamaica
1133167,2010281,2010281,2.0,143,how is the weather in jamaica
1133167,6252360,6252360,2.0,144,how is the weather in jamaica
1133167,18344,18344,2.0,145,how is the weather in jamaica
1133167,8484851,8484851,2.0,146,how is the weather in jamaica
1133167,6299575,6299575,2.0,147,how is the weather in jamaica
1133167,8748587,8748587,2.0,148,how is the weather in jamaica
1133167,6999439,6999439,2.0,149,how is the weather in jamaica
1133167,6999440,6999440,2.0,150,how is the weather in jamaica
1133167,8839922,8839922,2.0,151,how is the weather in jamaica
1133167,8839920,8839920,2.0,152,how is the weather in jamaica
1133167,6999442,6999442,2.0,153,how is the weather in jamaica
1133167,6467524,6467524,2.0,154,how is the weather in jamaica
1133167,1379370,1379370,2.0,155,how is the weather in jamaica
1133167,1379378,1379378,2.0,156,how is the weather in jamaica
1133167,6467523,6467523,2.0,157,how is the weather in jamaica
1133167,8748592,8748592,2.0,158,how is the weather in jamaica
1133167,8748590,8748590,2.0,159,how is the weather in jamaica
1133167,8748586,8748586,2.0,160,how is the weather in jamaica
1133167,1824488,1824488,2.0,161,how is the weather in jamaica
1133167,6467518,6467518,2.0,162,how is the weather in jamaica
1133167,6467517,6467517,2.0,163,how is the weather in jamaica
1133167,7093509,7093509,2.0,164,how is the weather in jamaica
1133167,7093510,7093510,2.0,165,how is the weather in jamaica
1133167,6299576,6299576,2.0,166,how is the weather in jamaica
1133167,1824481,1824481,2.0,167,how is the weather in jamaica
1133167,1824483,1824483,2.0,168,how is the weather in jamaica
1133167,1824484,1824484,2.0,169,how is the weather in jamaica
1133167,1824485,1824485,2.0,170,how is the weather in jamaica
1133167,1824486,1824486,2.0,171,how is the weather in jamaica
1133167,1824487,1824487,2.0,172,how is the weather in jamaica
1133167,2070087,2070087,2.0,173,how is the weather in jamaica
1133167,2010279,2010279,2.0,174,how is the weather in jamaica
1133167,8415746,8415746,2.0,175,how is the weather in jamaica
1133167,2491371,2491371,2.0,176,how is the weather in jamaica
1133167,6138,6138,2.0,177,how is the weather in jamaica
1133167,7093513,7093513,2.0,178,how is the weather in jamaica
1133167,8250498,8250498,2.0,179,how is the weather in jamaica
1133167,8250497,8250497,2.0,180,how is the weather in jamaica
1133167,823279,823279,2.0,181,how is the weather in jamaica
1133167,6112592,6112592,2.0,182,how is the weather in jamaica
1133167,2613291,2613291,2.0,183,how is the weather in jamaica
1133167,2613293,2613293,2.0,184,how is the weather in jamaica
1133167,6112591,6112591,2.0,185,how is the weather in jamaica
1133167,2613296,2613296,2.0,186,how is the weather in jamaica
1133167,823278,823278,2.0,187,how is the weather in jamaica
1133167,823277,823277,2.0,188,how is the weather in jamaica
1133167,2710496,2710496,2.0,189,how is the weather in jamaica
1133167,823276,823276,2.0,190,how is the weather in jamaica
1133167,823275,823275,2.0,191,how is the weather in jamaica
1133167,2777577,2777577,2.0,192,how is the weather in jamaica
1133167,823274,823274,2.0,193,how is the weather in jamaica
1133167,823273,823273,2.0,194,how is the weather in jamaica
1133167,823272,823272,2.0,195,how is the weather in jamaica
1133167,8201914,8201914,2.0,196,how is the weather in jamaica
1133167,6112585,6112585,2.0,197,how is the weather in jamaica
1133167,8160243,8160243,2.0,198,how is the weather in jamaica
1133167,8160242,8160242,2.0,199,how is the weather in jamaica
1133167,8255702,8255702,2.0,200,how is the weather in jamaica
1133167,8250500,8250500,2.0,201,how is the weather in jamaica
1133167,6157109,6157109,2.0,202,how is the weather in jamaica
1133167,6142,6142,2.0,203,how is the weather in jamaica
1133167,6157113,6157113,2.0,204,how is the weather in jamaica
1133167,2276675,2276675,2.0,205,how is the weather in jamaica
1133167,8415743,8415743,2.0,206,how is the weather in jamaica
1133167,2276677,2276677,2.0,207,how is the weather in jamaica
1133167,2276678,2276678,2.0,208,how is the weather in jamaica
1133167,8415742,8415742,2.0,209,how is the weather in jamaica
1133167,7093511,7093511,2.0,210,how is the weather in jamaica
1133167,6144,6144,2.0,211,how is the weather in jamaica
1133167,6143,6143,2.0,212,how is the weather in jamaica
1133167,7486601,7486601,2.0,213,how is the weather in jamaica
1133167,6140,6140,2.0,214,how is the weather in jamaica
1133167,8255703,8255703,2.0,215,how is the weather in jamaica
1133167,8255704,8255704,2.0,216,how is the weather in jamaica
1133167,8255705,8255705,2.0,217,how is the weather in jamaica
1133167,8255706,8255706,2.0,218,how is the weather in jamaica
1133167,7195802,7195802,1.0,219,how is the weather in jamaica
1133167,6103292,6103292,1.0,220,how is the weather in jamaica
1133167,7195800,7195800,1.0,221,how is the weather in jamaica
1133167,7217701,7217701,1.0,222,how is the weather in jamaica
1133167,4926199,4926199,1.0,223,how is the weather in jamaica
1133167,7091940,7091940,1.0,224,how is the weather in jamaica
1133167,6112593,6112593,1.0,225,how is the weather in jamaica
1133167,6157114,6157114,1.0,226,how is the weather in jamaica
1133167,4926202,4926202,1.0,227,how is the weather in jamaica
1133167,5990516,5990516,1.0,228,how is the weather in jamaica
1133167,4926204,4926204,1.0,229,how is the weather in jamaica
1133167,6467522,6467522,1.0,230,how is the weather in jamaica
1133167,6467521,6467521,1.0,231,how is the weather in jamaica
1133167,7091943,7091943,1.0,232,how is the weather in jamaica
1133167,6467519,6467519,1.0,233,how is the weather in jamaica
1133167,6157112,6157112,1.0,234,how is the weather in jamaica
1133167,6020866,6020866,1.0,235,how is the weather in jamaica
1133167,7093512,7093512,1.0,236,how is the weather in jamaica
1133167,7217706,7217706,1.0,237,how is the weather in jamaica
1133167,7486596,7486596,1.0,238,how is the weather in jamaica
1133167,5985458,5985458,1.0,239,how is the weather in jamaica
1133167,7091944,7091944,1.0,240,how is the weather in jamaica
1133167,6020865,6020865,1.0,241,how is the weather in jamaica
1133167,4926201,4926201,1.0,242,how is the weather in jamaica
1133167,332787,332787,1.0,243,how is the weather in jamaica
1133167,3023121,3023121,1.0,244,how is the weather in jamaica
1133167,8003293,8003293,1.0,245,how is the weather in jamaica
1133167,8003295,8003295,1.0,246,how is the weather in jamaica
1133167,8003299,8003299,1.0,247,how is the weather in jamaica
1133167,8033646,8033646,1.0,248,how is the weather in jamaica
1133167,3598492,3598492,1.0,249,how is the weather in jamaica
1133167,8484849,8484849,1.0,250,how is the weather in jamaica
1133167,1883277,1883277,1.0,251,how is the weather in jamaica
1133167,1883278,1883278,1.0,252,how is the weather in jamaica
1133167,8484845,8484845,1.0,253,how is the weather in jamaica
1133167,8484844,8484844,1.0,254,how is the weather in jamaica
1133167,8160230,8160230,1.0,255,how is the weather in jamaica
1133167,4131477,4131477,1.0,256,how is the weather in jamaica
1133167,8415744,8415744,1.0,257,how is the weather in jamaica
1133167,8405630,8405630,1.0,258,how is the weather in jamaica
1133167,8405628,8405628,1.0,259,how is the weather in jamaica
1133167,2623303,2623303,1.0,260,how is the weather in jamaica
1133167,2613294,2613294,1.0,261,how is the weather in jamaica
1133167,2613290,2613290,1.0,262,how is the weather in jamaica
1133167,8250501,8250501,1.0,263,how is the weather in jamaica
1133167,8250503,8250503,1.0,264,how is the weather in jamaica
1133167,8255701,8255701,1.0,265,how is the weather in jamaica
1133167,2439240,2439240,1.0,266,how is the weather in jamaica
1133167,1727081,1727081,1.0,267,how is the weather in jamaica
1133167,8403745,8403745,1.0,268,how is the weather in jamaica
1133167,4467246,4467246,1.0,269,how is the weather in jamaica
1133167,4443375,4443375,1.0,270,how is the weather in jamaica
1133167,4550242,4550242,1.0,271,how is the weather in jamaica
1133167,8839919,8839919,1.0,272,how is the weather in jamaica
1133167,8804478,8804478,1.0,273,how is the weather in jamaica
1133167,4494100,4494100,1.0,274,how is the weather in jamaica
1133167,4625145,4625145,1.0,275,how is the weather in jamaica
1133167,4625147,4625147,1.0,276,how is the weather in jamaica
1133167,4625148,4625148,1.0,277,how is the weather in jamaica
1133167,4489251,4489251,1.0,278,how is the weather in jamaica
1133167,4494102,4494102,1.0,279,how is the weather in jamaica
1133167,4443374,4443374,1.0,280,how is the weather in jamaica
1133167,4443368,4443368,1.0,281,how is the weather in jamaica
1133167,4361441,4361441,1.0,282,how is the weather in jamaica
1133167,434126,434126,1.0,283,how is the weather in jamaica
1133167,4712276,4712276,1.0,284,how is the weather in jamaica
1133167,7010343,7010343,0.0,285,how is the weather in jamaica
1133167,944810,944810,0.0,286,how is the weather in jamaica
1133167,949411,949411,0.0,287,how is the weather in jamaica
1133167,8403746,8403746,0.0,288,how is the weather in jamaica
1133167,6999443,6999443,0.0,289,how is the weather in jamaica
1133167,8755113,8755113,0.0,290,how is the weather in jamaica
1133167,8813656,8813656,0.0,291,how is the weather in jamaica
1133167,7079362,7079362,0.0,292,how is the weather in jamaica
1133167,8415745,8415745,0.0,293,how is the weather in jamaica
1133167,8836486,8836486,0.0,294,how is the weather in jamaica
1133167,881707,881707,0.0,295,how is the weather in jamaica
1133167,8755109,8755109,0.0,296,how is the weather in jamaica
1133167,8488056,8488056,0.0,297,how is the weather in jamaica
1133167,8500823,8500823,0.0,298,how is the weather in jamaica
1133167,8558118,8558118,0.0,299,how is the weather in jamaica
1133167,8607547,8607547,0.0,300,how is the weather in jamaica
1133167,8403740,8403740,0.0,301,how is the weather in jamaica
1133167,8717042,8717042,0.0,302,how is the weather in jamaica
1133167,8749494,8749494,0.0,303,how is the weather in jamaica
1133167,8621563,8621563,0.0,304,how is the weather in jamaica
1133167,761530,761530,0.0,305,how is the weather in jamaica
1133167,8332521,8332521,0.0,306,how is the weather in jamaica
1133167,8332485,8332485,0.0,307,how is the weather in jamaica
1133167,7734299,7734299,0.0,308,how is the weather in jamaica
1133167,7741724,7741724,0.0,309,how is the weather in jamaica
1133167,7762242,7762242,0.0,310,how is the weather in jamaica
1133167,7776429,7776429,0.0,311,how is the weather in jamaica
1133167,7482758,7482758,0.0,312,how is the weather in jamaica
1133167,7475304,7475304,0.0,313,how is the weather in jamaica
1133167,7256791,7256791,0.0,314,how is the weather in jamaica
1133167,72424,72424,0.0,315,how is the weather in jamaica
1133167,7236844,7236844,0.0,316,how is the weather in jamaica
1133167,7236839,7236839,0.0,317,how is the weather in jamaica
1133167,7835482,7835482,0.0,318,how is the weather in jamaica
1133167,7835488,7835488,0.0,319,how is the weather in jamaica
1133167,7835489,7835489,0.0,320,how is the weather in jamaica
1133167,7887733,7887733,0.0,321,how is the weather in jamaica
1133167,6969972,6969972,0.0,322,how is the weather in jamaica
1133167,7991601,7991601,0.0,323,how is the weather in jamaica
1133167,7204035,7204035,0.0,324,how is the weather in jamaica
1133167,8033649,8033649,0.0,325,how is the weather in jamaica
1133167,7166531,7166531,0.0,326,how is the weather in jamaica
1133167,8037316,8037316,0.0,327,how is the weather in jamaica
1133167,8042859,8042859,0.0,328,how is the weather in jamaica
1133167,715557,715557,0.0,329,how is the weather in jamaica
1133167,7115353,7115353,0.0,330,how is the weather in jamaica
1133167,7095374,7095374,0.0,331,how is the weather in jamaica
1133167,8055046,8055046,0.0,332,how is the weather in jamaica
1133167,7621417,7621417,0.0,333,how is the weather in jamaica
1133167,8162669,8162669,0.0,334,how is the weather in jamaica
1133167,8175700,8175700,0.0,335,how is the weather in jamaica
1133167,8190071,8190071,0.0,336,how is the weather in jamaica
1133167,7949845,7949845,0.0,337,how is the weather in jamaica
1133167,1014506,1014506,0.0,338,how is the weather in jamaica
1133167,6911928,6911928,0.0,339,how is the weather in jamaica
1133167,2535372,2535372,0.0,340,how is the weather in jamaica
1133167,2710495,2710495,0.0,341,how is the weather in jamaica
1133167,2699246,2699246,0.0,342,how is the weather in jamaica
1133167,2611059,2611059,0.0,343,how is the weather in jamaica
1133167,2611058,2611058,0.0,344,how is the weather in jamaica
1133167,2584183,2584183,0.0,345,how is the weather in jamaica
1133167,2576067,2576067,0.0,346,how is the weather in jamaica
1133167,2573354,2573354,0.0,347,how is the weather in jamaica
1133167,2521339,2521339,0.0,348,how is the weather in jamaica
1133167,3567635,3567635,0.0,349,how is the weather in jamaica
1133167,2502414,2502414,0.0,350,how is the weather in jamaica
1133167,2491366,2491366,0.0,351,how is the weather in jamaica
1133167,2478184,2478184,0.0,352,how is the weather in jamaica
1133167,2478183,2478183,0.0,353,how is the weather in jamaica
1133167,2478181,2478181,0.0,354,how is the weather in jamaica
1133167,2439239,2439239,0.0,355,how is the weather in jamaica
1133167,2407383,2407383,0.0,356,how is the weather in jamaica
1133167,2750177,2750177,0.0,357,how is the weather in jamaica
1133167,2757422,2757422,0.0,358,how is the weather in jamaica
1133167,2789095,2789095,0.0,359,how is the weather in jamaica
1133167,2792658,2792658,0.0,360,how is the weather in jamaica
1133167,3504317,3504317,0.0,361,how is the weather in jamaica
1133167,3502794,3502794,0.0,362,how is the weather in jamaica
1133167,3498426,3498426,0.0,363,how is the weather in jamaica
1133167,3392362,3392362,0.0,364,how is the weather in jamaica
1133167,3283696,3283696,0.0,365,how is the weather in jamaica
1133167,3225169,3225169,0.0,366,how is the weather in jamaica
1133167,2996833,2996833,0.0,367,how is the weather in jamaica
1133167,2991270,2991270,0.0,368,how is the weather in jamaica
1133167,2970353,2970353,0.0,369,how is the weather in jamaica
1133167,2952791,2952791,0.0,370,how is the weather in jamaica
1133167,2952790,2952790,0.0,371,how is the weather in jamaica
1133167,2869435,2869435,0.0,372,how is the weather in jamaica
1133167,2863394,2863394,0.0,373,how is the weather in jamaica
1133167,2833473,2833473,0.0,374,how is the weather in jamaica
1133167,2792662,2792662,0.0,375,how is the weather in jamaica
1133167,2365200,2365200,0.0,376,how is the weather in jamaica
1133167,2365196,2365196,0.0,377,how is the weather in jamaica
1133167,2365193,2365193,0.0,378,how is the weather in jamaica
1133167,1701657,1701657,0.0,379,how is the weather in jamaica
1133167,1682797,1682797,0.0,380,how is the weather in jamaica
1133167,1572514,1572514,0.0,381,how is the weather in jamaica
1133167,153452,153452,0.0,382,how is the weather in jamaica
1133167,1499669,1499669,0.0,383,how is the weather in jamaica
1133167,1451914,1451914,0.0,384,how is the weather in jamaica
1133167,1445554,1445554,0.0,385,how is the weather in jamaica
1133167,1405985,1405985,0.0,386,how is the weather in jamaica
1133167,138929,138929,0.0,387,how is the weather in jamaica
1133167,1356823,1356823,0.0,388,how is the weather in jamaica
1133167,1212849,1212849,0.0,389,how is the weather in jamaica
1133167,1198855,1198855,0.0,390,how is the weather in jamaica
1133167,1164678,1164678,0.0,391,how is the weather in jamaica
1133167,1097959,1097959,0.0,392,how is the weather in jamaica
1133167,1070102,1070102,0.0,393,how is the weather in jamaica
1133167,1064355,1064355,0.0,394,how is the weather in jamaica
1133167,168597,168597,0.0,395,how is the weather in jamaica
1133167,1720298,1720298,0.0,396,how is the weather in jamaica
1133167,23627,23627,0.0,397,how is the weather in jamaica
1133167,1748348,1748348,0.0,398,how is the weather in jamaica
1133167,2283573,2283573,0.0,399,how is the weather in jamaica
1133167,2278260,2278260,0.0,400,how is the weather in jamaica
1133167,2276676,2276676,0.0,401,how is the weather in jamaica
1133167,220332,220332,0.0,402,how is the weather in jamaica
1133167,2189883,2189883,0.0,403,how is the weather in jamaica
1133167,2134754,2134754,0.0,404,how is the weather in jamaica
1133167,2114201,2114201,0.0,405,how is the weather in jamaica
1133167,2070080,2070080,0.0,406,how is the weather in jamaica
1133167,189072,189072,0.0,407,how is the weather in jamaica
1133167,1844248,1844248,0.0,408,how is the weather in jamaica
1133167,1834505,1834505,0.0,409,how is the weather in jamaica
1133167,1833598,1833598,0.0,410,how is the weather in jamaica
1133167,1826924,1826924,0.0,411,how is the weather in jamaica
1133167,1789859,1789859,0.0,412,how is the weather in jamaica
1133167,1789857,1789857,0.0,413,how is the weather in jamaica
1133167,3512076,3512076,0.0,414,how is the weather in jamaica
1133167,3767108,3767108,0.0,415,how is the weather in jamaica
1133167,6911927,6911927,0.0,416,how is the weather in jamaica
1133167,558460,558460,0.0,417,how is the weather in jamaica
1133167,5985449,5985449,0.0,418,how is the weather in jamaica
1133167,5869720,5869720,0.0,419,how is the weather in jamaica
1133167,5704509,5704509,0.0,420,how is the weather in jamaica
