qid,docid,docno,rank,score,query
141630,4422342,4422342,59,0.627581,describe how muscles and bones work together to produce movement
141630,885789,885789,60,0.608848,describe how muscles and bones work together to produce movement
141630,3500859,3500859,61,0.604029,describe how muscles and bones work together to produce movement
141630,5271691,5271691,62,0.567059,describe how muscles and bones work together to produce movement
141630,2366115,2366115,63,0.512086,describe how muscles and bones work together to produce movement
141630,2366118,2366118,64,0.506075,describe how muscles and bones work together to produce movement
141630,3672655,3672655,65,0.500042,describe how muscles and bones work together to produce movement
141630,4422341,4422341,66,0.450924,describe how muscles and bones work together to produce movement
141630,3461358,3461358,67,0.407108,describe how muscles and bones work together to produce movement
141630,8167527,8167527,68,0.402475,describe how muscles and bones work together to produce movement
141630,4457201,4457201,69,0.390266,describe how muscles and bones work together to produce movement
141630,3783309,3783309,70,0.379372,describe how muscles and bones work together to produce movement
141630,516277,516277,71,0.335375,describe how muscles and bones work together to produce movement
141630,224962,224962,72,0.305234,describe how muscles and bones work together to produce movement
141630,430422,430422,73,0.300636,describe how muscles and bones work together to produce movement
141630,1765319,1765319,74,0.22987,describe how muscles and bones work together to produce movement
141630,5316338,5316338,75,0.229796,describe how muscles and bones work together to produce movement
141630,1503503,1503503,76,0.157988,describe how muscles and bones work together to produce movement
141630,8653588,8653588,77,0.155638,describe how muscles and bones work together to produce movement
141630,4000566,4000566,78,0.153101,describe how muscles and bones work together to produce movement
141630,1352380,1352380,79,0.123735,describe how muscles and bones work together to produce movement
141630,191680,191680,80,0.109425,describe how muscles and bones work together to produce movement
141630,5316337,5316337,81,0.102477,describe how muscles and bones work together to produce movement
141630,4580952,4580952,82,0.0532796,describe how muscles and bones work together to produce movement
141630,6998892,6998892,83,0.0444205,describe how muscles and bones work together to produce movement
141630,6998893,6998893,84,0.0357793,describe how muscles and bones work together to produce movement
141630,2418363,2418363,85,0.0309015,describe how muscles and bones work together to produce movement
141630,567380,567380,86,0.018093,describe how muscles and bones work together to produce movement
141630,8653583,8653583,87,0.0144794,describe how muscles and bones work together to produce movement
141630,1805658,1805658,88,0.011625,describe how muscles and bones work together to produce movement
141630,2510073,2510073,89,0.00817882,describe how muscles and bones work together to produce movement
141630,8065287,8065287,90,0.00494369,describe how muscles and bones work together to produce movement
141630,172198,172198,91,0.00221116,describe how muscles and bones work together to produce movement
141630,1033241,1033241,92,0.000222253,describe how muscles and bones work together to produce movement
141630,5456478,5456478,93,0.000211871,describe how muscles and bones work together to produce movement
141630,3067580,3067580,94,0.000190316,describe how muscles and bones work together to produce movement
141630,8684478,8684478,95,0.000149499,describe how muscles and bones work together to produce movement
141630,2661162,2661162,96,2.13499e-05,describe how muscles and bones work together to produce movement
141630,4873700,4873700,97,1.71216e-05,describe how muscles and bones work together to produce movement
141630,6822925,6822925,98,1.58412e-05,describe how muscles and bones work together to produce movement
141630,707101,707101,99,1.57991e-05,describe how muscles and bones work together to produce movement
156498,104801,104801,0,0.997063,do google docs auto save
156498,104803,104803,1,0.99585,do google docs auto save
156498,3301559,3301559,2,0.994981,do google docs auto save
156498,1663164,1663164,3,0.991924,do google docs auto save
156498,3301563,3301563,4,0.991458,do google docs auto save
156498,4273410,4273410,5,0.990861,do google docs auto save
156498,4273419,4273419,6,0.986695,do google docs auto save
156498,1663169,1663169,7,0.983696,do google docs auto save
156498,4273412,4273412,8,0.980807,do google docs auto save
156498,4960216,4960216,9,0.977181,do google docs auto save
156498,3669926,3669926,10,0.974111,do google docs auto save
156498,104800,104800,11,0.959033,do google docs auto save
156498,5606985,5606985,12,0.952157,do google docs auto save
156498,3287997,3287997,13,0.944756,do google docs auto save
156498,3852379,3852379,14,0.943545,do google docs auto save
156498,2126090,2126090,15,0.83661,do google docs auto save
156498,494571,494571,16,0.769657,do google docs auto save
156498,1118223,1118223,17,0.746135,do google docs auto save
156498,494572,494572,18,0.669179,do google docs auto save
156498,8648975,8648975,19,0.645965,do google docs auto save
156498,8648972,8648972,20,0.545569,do google docs auto save
156498,3288004,3288004,21,0.388309,do google docs auto save
156498,8414922,8414922,22,0.377195,do google docs auto save
156498,5043014,5043014,23,0.375483,do google docs auto save
156498,8615228,8615228,24,0.326973,do google docs auto save
156498,1575717,1575717,25,0.250051,do google docs auto save
156498,3288005,3288005,26,0.224907,do google docs auto save
156498,3397582,3397582,27,0.115513,do google docs auto save
156498,6351769,6351769,28,0.0958556,do google docs auto save
156498,8146073,8146073,29,0.0923052,do google docs auto save
156498,3669928,3669928,30,0.088751,do google docs auto save
156498,7041566,7041566,31,0.085293,do google docs auto save
156498,1575718,1575718,32,0.0598935,do google docs auto save
156498,6351773,6351773,33,0.0493953,do google docs auto save
156498,6351772,6351772,34,0.042716,do google docs auto save
156498,7456851,7456851,35,0.0375173,do google docs auto save
156498,687748,687748,36,0.0373117,do google docs auto save
156498,7617959,7617959,37,0.0334103,do google docs auto save
156498,8606129,8606129,38,0.0227109,do google docs auto save
156498,6648982,6648982,39,0.0207369,do google docs auto save
156498,5606983,5606983,40,0.0108013,do google docs auto save
156498,494576,494576,41,0.00750151,do google docs auto save
156498,8615231,8615231,42,0.00603215,do google docs auto save
156498,4325225,4325225,43,0.0041056,do google docs auto save
156498,6891227,6891227,44,0.00276169,do google docs auto save
156498,1615199,1615199,45,0.00275895,do google docs auto save
156498,7300615,7300615,46,0.00239965,do google docs auto save
156498,8648966,8648966,47,0.002019,do google docs auto save
156498,3397575,3397575,48,0.00193945,do google docs auto save
156498,7456845,7456845,49,0.00182136,do google docs auto save
156498,5795830,5795830,50,0.00178482,do google docs auto save
156498,6460154,6460154,51,0.001644,do google docs auto save
156498,8823842,8823842,52,0.00160944,do google docs auto save
156498,2427097,2427097,53,0.00151183,do google docs auto save
156498,4588960,4588960,54,0.00104546,do google docs auto save
156498,5230806,5230806,55,0.00100369,do google docs auto save
156498,7707056,7707056,56,0.000696513,do google docs auto save
156498,2427096,2427096,57,0.000652885,do google docs auto save
156498,1575716,1575716,58,0.000627247,do google docs auto save
156498,104798,104798,59,0.000467764,do google docs auto save
156498,603431,603431,60,0.000439922,do google docs auto save
156498,584835,584835,61,0.000433002,do google docs auto save
156498,8439464,8439464,62,0.000426255,do google docs auto save
156498,5043013,5043013,63,0.000409364,do google docs auto save
156498,2206872,2206872,64,0.000266501,do google docs auto save
156498,6597675,6597675,65,0.000255178,do google docs auto save
156498,2079878,2079878,66,0.000245911,do google docs auto save
156498,8238887,8238887,67,0.000239346,do google docs auto save
156498,4325222,4325222,68,0.000135133,do google docs auto save
156498,3109234,3109234,69,0.000134986,do google docs auto save
156498,3397578,3397578,70,0.000134528,do google docs auto save
156498,2126095,2126095,71,8.89193e-05,do google docs auto save
156498,6351768,6351768,72,8.27904e-05,do google docs auto save
156498,6871676,6871676,73,7.22379e-05,do google docs auto save
156498,4767873,4767873,74,6.74213e-05,do google docs auto save
156498,7835392,7835392,75,6.61778e-05,do google docs auto save
156498,6648984,6648984,76,5.37082e-05,do google docs auto save
156498,1517369,1517369,77,4.7944e-05,do google docs auto save
156498,7781695,7781695,78,4.40767e-05,do google docs auto save
156498,5230808,5230808,79,3.71272e-05,do google docs auto save
156498,3397580,3397580,80,3.38696e-05,do google docs auto save
156498,1066792,1066792,81,3.27848e-05,do google docs auto save
156498,2126091,2126091,82,3.00212e-05,do google docs auto save
156498,1998237,1998237,83,2.86952e-05,do google docs auto save
156498,1406647,1406647,84,2.33099e-05,do google docs auto save
156498,182690,182690,85,2.00701e-05,do google docs auto save
156498,8424576,8424576,86,1.70289e-05,do google docs auto save
156498,1434103,1434103,87,1.68537e-05,do google docs auto save
156498,768647,768647,88,1.52188e-05,do google docs auto save
156498,6792610,6792610,89,1.37983e-05,do google docs auto save
156498,3397583,3397583,90,1.07696e-05,do google docs auto save
156498,3397576,3397576,91,1.03193e-05,do google docs auto save
156498,1354420,1354420,92,9.07587e-06,do google docs auto save
156498,396650,396650,93,8.29059e-06,do google docs auto save
156498,6648986,6648986,94,7.72412e-06,do google docs auto save
156498,8704062,8704062,95,7.70625e-06,do google docs auto save
156498,2852100,2852100,96,6.26629e-06,do google docs auto save
156498,6555091,6555091,97,4.96043e-06,do google docs auto save
156498,307019,307019,98,3.56466e-06,do google docs auto save
156498,6450016,6450016,99,3.08654e-06,do google docs auto save
169208,4859433,4859433,0,0.996858,does mississippi have an income tax
169208,4859432,4859432,1,0.995272,does mississippi have an income tax
169208,4762137,4762137,2,0.994748,does mississippi have an income tax
169208,1395413,1395413,3,0.99465,does mississippi have an income tax
169208,4859438,4859438,4,0.994237,does mississippi have an income tax
169208,4580132,4580132,5,0.993669,does mississippi have an income tax
169208,2888367,2888367,6,0.993526,does mississippi have an income tax
169208,4580131,4580131,7,0.993229,does mississippi have an income tax
169208,85987,85987,8,0.993034,does mississippi have an income tax
169208,4762140,4762140,9,0.992662,does mississippi have an income tax
169208,4859437,4859437,10,0.992575,does mississippi have an income tax
169208,4762135,4762135,11,0.992128,does mississippi have an income tax
169208,4580133,4580133,12,0.991401,does mississippi have an income tax
169208,85989,85989,13,0.990681,does mississippi have an income tax
169208,6413011,6413011,14,0.989861,does mississippi have an income tax
169208,4580139,4580139,15,0.988888,does mississippi have an income tax
169208,7251639,7251639,16,0.986229,does mississippi have an income tax
169208,2888366,2888366,17,0.983516,does mississippi have an income tax
169208,2594160,2594160,18,0.977547,does mississippi have an income tax
169208,2594164,2594164,19,0.969475,does mississippi have an income tax
169208,4762141,4762141,20,0.969321,does mississippi have an income tax
169208,1395417,1395417,21,0.956421,does mississippi have an income tax
169208,721607,721607,22,0.949705,does mississippi have an income tax
169208,5573046,5573046,23,0.943061,does mississippi have an income tax
169208,85985,85985,24,0.931664,does mississippi have an income tax
169208,85993,85993,25,0.927457,does mississippi have an income tax
169208,6808748,6808748,26,0.926188,does mississippi have an income tax
169208,8383467,8383467,27,0.922493,does mississippi have an income tax
169208,4762142,4762142,28,0.907231,does mississippi have an income tax
169208,1395410,1395410,29,0.907048,does mississippi have an income tax
169208,4694326,4694326,30,0.896245,does mississippi have an income tax
169208,6808744,6808744,31,0.884161,does mississippi have an income tax
169208,4580137,4580137,32,0.878202,does mississippi have an income tax
169208,1389264,1389264,33,0.876129,does mississippi have an income tax
169208,7169068,7169068,34,0.869165,does mississippi have an income tax
169208,4202278,4202278,35,0.858602,does mississippi have an income tax
169208,4762134,4762134,36,0.852328,does mississippi have an income tax
169208,2594161,2594161,37,0.815209,does mississippi have an income tax
169208,8383470,8383470,38,0.810064,does mississippi have an income tax
169208,6628987,6628987,39,0.790674,does mississippi have an income tax
169208,3800145,3800145,40,0.787443,does mississippi have an income tax
169208,1395412,1395412,41,0.734066,does mississippi have an income tax
169208,6115135,6115135,42,0.726916,does mississippi have an income tax
169208,8518731,8518731,43,0.721456,does mississippi have an income tax
169208,7169066,7169066,44,0.720142,does mississippi have an income tax
169208,5977048,5977048,45,0.719484,does mississippi have an income tax
169208,4859436,4859436,46,0.708595,does mississippi have an income tax
169208,721610,721610,47,0.682091,does mississippi have an income tax
169208,2178936,2178936,48,0.659818,does mississippi have an income tax
169208,2888368,2888368,49,0.647553,does mississippi have an income tax
169208,4694327,4694327,50,0.608669,does mississippi have an income tax
169208,1146286,1146286,51,0.545473,does mississippi have an income tax
169208,4694325,4694325,52,0.532282,does mississippi have an income tax
169208,1395418,1395418,53,0.470934,does mississippi have an income tax
169208,4676741,4676741,54,0.470541,does mississippi have an income tax
169208,5326937,5326937,55,0.457259,does mississippi have an income tax
169208,4694322,4694322,56,0.44786,does mississippi have an income tax
169208,4859431,4859431,57,0.368628,does mississippi have an income tax
169208,3262489,3262489,58,0.3161,does mississippi have an income tax
169208,3555913,3555913,59,0.249076,does mississippi have an income tax
169208,4202275,4202275,60,0.21797,does mississippi have an income tax
169208,85992,85992,61,0.210579,does mississippi have an income tax
169208,7461953,7461953,62,0.200668,does mississippi have an income tax
169208,7192969,7192969,63,0.179512,does mississippi have an income tax
169208,4363719,4363719,64,0.169423,does mississippi have an income tax
169208,4859434,4859434,65,0.159631,does mississippi have an income tax
169208,6665962,6665962,66,0.116425,does mississippi have an income tax
169208,5531146,5531146,67,0.115773,does mississippi have an income tax
169208,8518733,8518733,68,0.0769725,does mississippi have an income tax
169208,6766643,6766643,69,0.0524059,does mississippi have an income tax
169208,3555910,3555910,70,0.0268004,does mississippi have an income tax
169208,5193338,5193338,71,0.0169216,does mississippi have an income tax
169208,3715860,3715860,72,0.0167409,does mississippi have an income tax
169208,7251632,7251632,73,0.0132914,does mississippi have an income tax
169208,8303019,8303019,74,0.0122281,does mississippi have an income tax
169208,6665969,6665969,75,0.0118914,does mississippi have an income tax
169208,1640335,1640335,76,0.00396158,does mississippi have an income tax
169208,76033,76033,77,0.00229288,does mississippi have an income tax
169208,2875610,2875610,78,0.00197742,does mississippi have an income tax
169208,4676738,4676738,79,0.00185483,does mississippi have an income tax
169208,5893619,5893619,80,0.000777799,does mississippi have an income tax
169208,721609,721609,81,0.000385686,does mississippi have an income tax
169208,8016640,8016640,82,0.000332403,does mississippi have an income tax
169208,7461961,7461961,83,0.000281089,does mississippi have an income tax
169208,2253735,2253735,84,6.22328e-05,does mississippi have an income tax
169208,5326933,5326933,85,3.90549e-05,does mississippi have an income tax
169208,2784922,2784922,86,3.02268e-05,does mississippi have an income tax
169208,5667143,5667143,87,2.37939e-05,does mississippi have an income tax
169208,7728034,7728034,88,1.94095e-05,does mississippi have an income tax
169208,730637,730637,89,1.49279e-05,does mississippi have an income tax
169208,8406655,8406655,90,1.29841e-05,does mississippi have an income tax
169208,6568550,6568550,91,6.26443e-06,does mississippi have an income tax
169208,6180243,6180243,92,4.72723e-06,does mississippi have an income tax
169208,4433441,4433441,93,4.11499e-06,does mississippi have an income tax
169208,8420189,8420189,94,2.76066e-06,does mississippi have an income tax
169208,4941514,4941514,95,2.32132e-06,does mississippi have an income tax
169208,2229143,2229143,96,2.24295e-06,does mississippi have an income tax
169208,4556518,4556518,97,1.87763e-06,does mississippi have an income tax
169208,1187725,1187725,98,1.65241e-06,does mississippi have an income tax
169208,1274391,1274391,99,1.21493e-06,does mississippi have an income tax
174463,8304456,8304456,0,0.995426,dog day afternoon meaning
174463,5688367,5688367,1,0.977804,dog day afternoon meaning
174463,8304458,8304458,2,0.969927,dog day afternoon meaning
174463,7089632,7089632,3,0.933033,dog day afternoon meaning
174463,4275746,4275746,4,0.89092,dog day afternoon meaning
174463,8304451,8304451,5,0.8456,dog day afternoon meaning
174463,5538545,5538545,6,0.7939,dog day afternoon meaning
174463,1835375,1835375,7,0.777143,dog day afternoon meaning
174463,6718987,6718987,8,0.678785,dog day afternoon meaning
174463,6094017,6094017,9,0.61733,dog day afternoon meaning
174463,1854166,1854166,10,0.582767,dog day afternoon meaning
174463,1479952,1479952,11,0.440274,dog day afternoon meaning
174463,7089625,7089625,12,0.358843,dog day afternoon meaning
174463,4275752,4275752,13,0.168077,dog day afternoon meaning
174463,1024766,1024766,14,0.15403,dog day afternoon meaning
174463,6083371,6083371,15,0.0773203,dog day afternoon meaning
174463,7089627,7089627,16,0.0604977,dog day afternoon meaning
174463,6867423,6867423,17,0.0506884,dog day afternoon meaning
174463,4452296,4452296,18,0.0486421,dog day afternoon meaning
174463,2911253,2911253,19,0.026469,dog day afternoon meaning
174463,2486686,2486686,20,0.0128021,dog day afternoon meaning
174463,4452291,4452291,21,0.00988405,dog day afternoon meaning
174463,6443247,6443247,22,0.00629468,dog day afternoon meaning
174463,6443245,6443245,23,0.00498665,dog day afternoon meaning
174463,3235293,3235293,24,0.00493062,dog day afternoon meaning
174463,5264566,5264566,25,0.00353721,dog day afternoon meaning
174463,479318,479318,26,0.00329327,dog day afternoon meaning
174463,7898167,7898167,27,0.00238301,dog day afternoon meaning
174463,7089629,7089629,28,0.00207395,dog day afternoon meaning
174463,6443248,6443248,29,0.00170288,dog day afternoon meaning
174463,7089630,7089630,30,0.000973899,dog day afternoon meaning
174463,1788355,1788355,31,0.000904068,dog day afternoon meaning
174463,237994,237994,32,0.000726605,dog day afternoon meaning
174463,7190959,7190959,33,0.00055245,dog day afternoon meaning
174463,2382185,2382185,34,0.000445824,dog day afternoon meaning
174463,4197212,4197212,35,0.000407854,dog day afternoon meaning
174463,4275747,4275747,36,0.000185153,dog day afternoon meaning
174463,4275754,4275754,37,0.00018432,dog day afternoon meaning
174463,7550451,7550451,38,0.000180905,dog day afternoon meaning
174463,4501665,4501665,39,0.000110761,dog day afternoon meaning
174463,1854164,1854164,40,0.000101982,dog day afternoon meaning
174463,6717195,6717195,41,9.44771e-05,dog day afternoon meaning
174463,4916403,4916403,42,7.1925e-05,dog day afternoon meaning
174463,4557563,4557563,43,4.4936e-05,dog day afternoon meaning
174463,6330267,6330267,44,4.41791e-05,dog day afternoon meaning
174463,7411856,7411856,45,4.41275e-05,dog day afternoon meaning
174463,3792006,3792006,46,3.59319e-05,dog day afternoon meaning
174463,1295675,1295675,47,3.42114e-05,dog day afternoon meaning
174463,6718985,6718985,48,3.37244e-05,dog day afternoon meaning
174463,7108184,7108184,49,3.08936e-05,dog day afternoon meaning
174463,2210371,2210371,50,2.66432e-05,dog day afternoon meaning
174463,8072866,8072866,51,2.24405e-05,dog day afternoon meaning
174463,6375264,6375264,52,1.98743e-05,dog day afternoon meaning
174463,3213498,3213498,53,1.87858e-05,dog day afternoon meaning
174463,102528,102528,54,1.8647e-05,dog day afternoon meaning
174463,6774000,6774000,55,1.69439e-05,dog day afternoon meaning
174463,4183465,4183465,56,1.42347e-05,dog day afternoon meaning
174463,7402420,7402420,57,1.37538e-05,dog day afternoon meaning
174463,1185676,1185676,58,1.35183e-05,dog day afternoon meaning
174463,4616593,4616593,59,1.28354e-05,dog day afternoon meaning
174463,2911251,2911251,60,1.25962e-05,dog day afternoon meaning
174463,4484484,4484484,61,9.87981e-06,dog day afternoon meaning
174463,3836246,3836246,62,7.54843e-06,dog day afternoon meaning
174463,7282097,7282097,63,6.09925e-06,dog day afternoon meaning
174463,3501225,3501225,64,5.17359e-06,dog day afternoon meaning
174463,2969889,2969889,65,4.81069e-06,dog day afternoon meaning
174463,7941760,7941760,66,4.67599e-06,dog day afternoon meaning
174463,93152,93152,67,4.63219e-06,dog day afternoon meaning
174463,6440048,6440048,68,4.28355e-06,dog day afternoon meaning
174463,3058734,3058734,69,3.46965e-06,dog day afternoon meaning
174463,6294949,6294949,70,3.38748e-06,dog day afternoon meaning
174463,5569938,5569938,71,3.13498e-06,dog day afternoon meaning
174463,7376643,7376643,72,2.84403e-06,dog day afternoon meaning
174463,488990,488990,73,2.68152e-06,dog day afternoon meaning
174463,7446174,7446174,74,2.57e-06,dog day afternoon meaning
174463,4415467,4415467,75,2.55451e-06,dog day afternoon meaning
174463,6175503,6175503,76,2.5067e-06,dog day afternoon meaning
174463,5783037,5783037,77,2.33091e-06,dog day afternoon meaning
174463,4415472,4415472,78,2.29181e-06,dog day afternoon meaning
174463,4879010,4879010,79,2.12006e-06,dog day afternoon meaning
174463,2212981,2212981,80,2.02619e-06,dog day afternoon meaning
174463,2160115,2160115,81,1.99675e-06,dog day afternoon meaning
174463,721781,721781,82,1.91772e-06,dog day afternoon meaning
174463,4326254,4326254,83,1.85331e-06,dog day afternoon meaning
174463,8335256,8335256,84,1.73176e-06,dog day afternoon meaning
174463,3499033,3499033,85,1.6681e-06,dog day afternoon meaning
174463,8152348,8152348,86,1.66674e-06,dog day afternoon meaning
174463,4216946,4216946,87,1.66283e-06,dog day afternoon meaning
174463,1571171,1571171,88,1.60606e-06,dog day afternoon meaning
174463,8152349,8152349,89,1.58532e-06,dog day afternoon meaning
174463,671719,671719,90,1.44864e-06,dog day afternoon meaning
174463,3780091,3780091,91,1.43152e-06,dog day afternoon meaning
174463,4359708,4359708,92,1.38461e-06,dog day afternoon meaning
174463,6004322,6004322,93,1.35817e-06,dog day afternoon meaning
174463,3716078,3716078,94,1.15655e-06,dog day afternoon meaning
174463,109163,109163,95,1.10516e-06,dog day afternoon meaning
174463,109169,109169,96,1.05899e-06,dog day afternoon meaning
174463,4311474,4311474,97,1.05866e-06,dog day afternoon meaning
174463,6257198,6257198,98,1.00033e-06,dog day afternoon meaning
174463,1072948,1072948,99,9.85133e-07,dog day afternoon meaning
258062,4595794,4595794,0,0.985945,how long does it take to remove wisdom tooth
258062,8694161,8694161,1,0.985063,how long does it take to remove wisdom tooth
258062,4595795,4595795,2,0.982206,how long does it take to remove wisdom tooth
258062,5456429,5456429,3,0.977435,how long does it take to remove wisdom tooth
258062,3404354,3404354,4,0.976466,how long does it take to remove wisdom tooth
258062,91493,91493,5,0.975934,how long does it take to remove wisdom tooth
258062,2707014,2707014,6,0.97339,how long does it take to remove wisdom tooth
258062,3195767,3195767,7,0.960756,how long does it take to remove wisdom tooth
258062,3012167,3012167,8,0.956784,how long does it take to remove wisdom tooth
258062,4159345,4159345,9,0.955356,how long does it take to remove wisdom tooth
258062,4174313,4174313,10,0.955091,how long does it take to remove wisdom tooth
258062,2707009,2707009,11,0.911525,how long does it take to remove wisdom tooth
258062,4174308,4174308,12,0.898921,how long does it take to remove wisdom tooth
258062,4159344,4159344,13,0.838717,how long does it take to remove wisdom tooth
258062,5134732,5134732,14,0.71437,how long does it take to remove wisdom tooth
258062,777719,777719,15,0.655674,how long does it take to remove wisdom tooth
258062,5655446,5655446,16,0.655122,how long does it take to remove wisdom tooth
258062,4159140,4159140,17,0.638881,how long does it take to remove wisdom tooth
258062,923624,923624,18,0.628257,how long does it take to remove wisdom tooth
258062,5810935,5810935,19,0.611636,how long does it take to remove wisdom tooth
258062,5326260,5326260,20,0.505275,how long does it take to remove wisdom tooth
258062,273141,273141,21,0.418241,how long does it take to remove wisdom tooth
258062,3807311,3807311,22,0.383617,how long does it take to remove wisdom tooth
258062,2009235,2009235,23,0.297988,how long does it take to remove wisdom tooth
258062,6006238,6006238,24,0.217291,how long does it take to remove wisdom tooth
258062,2009237,2009237,25,0.168435,how long does it take to remove wisdom tooth
258062,2707010,2707010,26,0.145277,how long does it take to remove wisdom tooth
258062,1322086,1322086,27,0.015975,how long does it take to remove wisdom tooth
258062,1240020,1240020,28,0.00293867,how long does it take to remove wisdom tooth
258062,3159992,3159992,29,0.00245955,how long does it take to remove wisdom tooth
258062,60528,60528,30,0.00133953,how long does it take to remove wisdom tooth
258062,7335250,7335250,31,0.000866379,how long does it take to remove wisdom tooth
258062,8242299,8242299,32,0.000809941,how long does it take to remove wisdom tooth
258062,7335249,7335249,33,0.000450956,how long does it take to remove wisdom tooth
258062,3005752,3005752,34,0.0004457,how long does it take to remove wisdom tooth
258062,5598944,5598944,35,0.000443884,how long does it take to remove wisdom tooth
258062,60522,60522,36,0.000376013,how long does it take to remove wisdom tooth
258062,639082,639082,37,0.000308471,how long does it take to remove wisdom tooth
258062,6486786,6486786,38,0.000304662,how long does it take to remove wisdom tooth
258062,4159145,4159145,39,0.000267438,how long does it take to remove wisdom tooth
258062,6424557,6424557,40,0.00022841,how long does it take to remove wisdom tooth
258062,639079,639079,41,0.00022412,how long does it take to remove wisdom tooth
258062,4159137,4159137,42,0.000215953,how long does it take to remove wisdom tooth
258062,3297029,3297029,43,0.000176851,how long does it take to remove wisdom tooth
258062,5968758,5968758,44,0.000160326,how long does it take to remove wisdom tooth
258062,8448358,8448358,45,0.000157881,how long does it take to remove wisdom tooth
258062,4174306,4174306,46,0.00014138,how long does it take to remove wisdom tooth
258062,2875425,2875425,47,0.000135352,how long does it take to remove wisdom tooth
258062,4174307,4174307,48,0.000120919,how long does it take to remove wisdom tooth
258062,18103,18103,49,9.71145e-05,how long does it take to remove wisdom tooth
258062,5060031,5060031,50,9.13938e-05,how long does it take to remove wisdom tooth
258062,1307173,1307173,51,8.42642e-05,how long does it take to remove wisdom tooth
258062,3947004,3947004,52,8.07221e-05,how long does it take to remove wisdom tooth
258062,18097,18097,53,7.02895e-05,how long does it take to remove wisdom tooth
258062,4911112,4911112,54,6.0837e-05,how long does it take to remove wisdom tooth
258062,4595262,4595262,55,5.61677e-05,how long does it take to remove wisdom tooth
258062,5179887,5179887,56,5.22937e-05,how long does it take to remove wisdom tooth
258062,5060036,5060036,57,4.45869e-05,how long does it take to remove wisdom tooth
258062,63211,63211,58,4.31156e-05,how long does it take to remove wisdom tooth
258062,1311743,1311743,59,4.26444e-05,how long does it take to remove wisdom tooth
258062,4911109,4911109,60,4.09305e-05,how long does it take to remove wisdom tooth
258062,6643808,6643808,61,4.01951e-05,how long does it take to remove wisdom tooth
258062,3325411,3325411,62,3.97942e-05,how long does it take to remove wisdom tooth
258062,6382557,6382557,63,3.857e-05,how long does it take to remove wisdom tooth
258062,18100,18100,64,3.81407e-05,how long does it take to remove wisdom tooth
258062,5884100,5884100,65,3.18989e-05,how long does it take to remove wisdom tooth
258062,1240018,1240018,66,3.0991e-05,how long does it take to remove wisdom tooth
258062,1990212,1990212,67,3.04714e-05,how long does it take to remove wisdom tooth
258062,4159343,4159343,68,2.9144e-05,how long does it take to remove wisdom tooth
258062,6059044,6059044,69,2.69166e-05,how long does it take to remove wisdom tooth
258062,594415,594415,70,2.44032e-05,how long does it take to remove wisdom tooth
258062,4174309,4174309,71,2.27009e-05,how long does it take to remove wisdom tooth
258062,18099,18099,72,2.20857e-05,how long does it take to remove wisdom tooth
258062,4610034,4610034,73,2.19249e-05,how long does it take to remove wisdom tooth
258062,7918982,7918982,74,1.97264e-05,how long does it take to remove wisdom tooth
258062,6059046,6059046,75,1.75294e-05,how long does it take to remove wisdom tooth
258062,5859284,5859284,76,1.69784e-05,how long does it take to remove wisdom tooth
258062,63216,63216,77,1.66016e-05,how long does it take to remove wisdom tooth
258062,6643805,6643805,78,1.52193e-05,how long does it take to remove wisdom tooth
258062,4901878,4901878,79,1.47253e-05,how long does it take to remove wisdom tooth
258062,3132005,3132005,80,1.46154e-05,how long does it take to remove wisdom tooth
258062,18098,18098,81,1.45488e-05,how long does it take to remove wisdom tooth
258062,5867734,5867734,82,1.23102e-05,how long does it take to remove wisdom tooth
258062,3238203,3238203,83,1.19389e-05,how long does it take to remove wisdom tooth
258062,5867733,5867733,84,1.00771e-05,how long does it take to remove wisdom tooth
258062,3683402,3683402,85,8.45595e-06,how long does it take to remove wisdom tooth
258062,3195764,3195764,86,8.25406e-06,how long does it take to remove wisdom tooth
258062,6404895,6404895,87,7.33504e-06,how long does it take to remove wisdom tooth
258062,4595267,4595267,88,6.38744e-06,how long does it take to remove wisdom tooth
258062,7002124,7002124,89,6.26102e-06,how long does it take to remove wisdom tooth
258062,1351620,1351620,90,5.59441e-06,how long does it take to remove wisdom tooth
258062,143546,143546,91,5.53949e-06,how long does it take to remove wisdom tooth
258062,7344533,7344533,92,5.21971e-06,how long does it take to remove wisdom tooth
258062,3984587,3984587,93,5.13892e-06,how long does it take to remove wisdom tooth
258062,7655252,7655252,94,4.23137e-06,how long does it take to remove wisdom tooth
258062,7918984,7918984,95,4.15024e-06,how long does it take to remove wisdom tooth
258062,4536231,4536231,96,3.99436e-06,how long does it take to remove wisdom tooth
258062,4536230,4536230,97,3.43744e-06,how long does it take to remove wisdom tooth
258062,3807312,3807312,98,3.28816e-06,how long does it take to remove wisdom tooth
258062,617431,617431,99,1.79148e-06,how long does it take to remove wisdom tooth
324585,8290314,8290314,0,0.997413,how much money do motivational speakers make
324585,405281,405281,1,0.996012,how much money do motivational speakers make
324585,8310499,8310499,2,0.995704,how much money do motivational speakers make
324585,8500123,8500123,3,0.995281,how much money do motivational speakers make
324585,1536988,1536988,4,0.994461,how much money do motivational speakers make
324585,8310502,8310502,5,0.992301,how much money do motivational speakers make
324585,1536990,1536990,6,0.991999,how much money do motivational speakers make
324585,8500121,8500121,7,0.987702,how much money do motivational speakers make
324585,405277,405277,8,0.983779,how much money do motivational speakers make
